네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-12 14:06:06,부천범박힐스테이트3단지 306동,8678,경기도,부천시 소사구,범박동,126/98,"5억 5,000",55000.0,1/23층,남향,"126/98m², 1/23층, 남향",매경부동산 제공,25.06.24,100,2025-07-02 01:45:45,부천범박힐스테이트3단지,경기도 부천시 소사구 범박동 155-1,126.06/98.26,59500.0,61000.0,62500.0,한솔공인,032-351-1000,4500.0,7.56,부천범박힐스테이트3단지,126
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",매경부동산 제공,25.07.03,82,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",매경부동산 제공,25.07.01,96,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",매경부동산 제공,25.06.28,114,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",매경부동산 제공,25.06.26,117,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",매경부동산 제공,25.07.03,83,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",매경부동산 제공,25.07.11,21,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",매경부동산 제공,25.07.11,14,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:10:34,부천범박힐스테이트5단지 508동,8865,경기도,부천시 소사구,범박동,170/140,"7억 1,000",71000.0,1/25층,남향,"170/140m², 1/25층, 남향",한국공인중개사협회 제공,,169,2025-07-02 01:46:13,부천범박힐스테이트5단지,경기도 부천시 소사구 범박동 151-2,170.09/140.94,74000.0,76000.0,78000.0,한솔공인,032-351-1000,3000.0,4.05,부천범박힐스테이트5단지,170
2025-07-12 14:03:54,부천범박힐스테이트1단지 111동,8973,경기도,부천시 소사구,범박동,149/122,6억,60006.0,4/21층,남향,"149/122m², 4/21층, 남향",매경부동산 제공,25.07.11,19,2025-07-02 01:45:16,부천범박힐스테이트1단지,경기도 부천시 소사구 범박동 154-2,149.00/122.80,63000.0,64500.0,67000.0,한솔공인,032-351-1000,2994.0,4.75,부천범박힐스테이트1단지,149
2025-07-12 14:03:54,부천범박힐스테이트1단지 111동,8973,경기도,부천시 소사구,범박동,149/122,6억,60006.0,4/21층,남향,"149/122m², 4/21층, 남향",매경부동산 제공,25.07.10,33,2025-07-02 01:45:16,부천범박힐스테이트1단지,경기도 부천시 소사구 범박동 154-2,149.00/122.80,63000.0,64500.0,67000.0,한솔공인,032-351-1000,2994.0,4.75,부천범박힐스테이트1단지,149
2025-07-12 14:03:54,부천범박힐스테이트1단지 111동,8973,경기도,부천시 소사구,범박동,149/122,6억,60006.0,4/21층,남향,"149/122m², 4/21층, 남향",매경부동산 제공,25.07.08,61,2025-07-02 01:45:16,부천범박힐스테이트1단지,경기도 부천시 소사구 범박동 154-2,149.00/122.80,63000.0,64500.0,67000.0,한솔공인,032-351-1000,2994.0,4.75,부천범박힐스테이트1단지,149
2025-07-12 14:03:54,부천범박힐스테이트1단지 111동,8973,경기도,부천시 소사구,범박동,149/122,6억,60006.0,4/21층,남향,"149/122m², 4/21층, 남향",매경부동산 제공,25.07.11,13,2025-07-02 01:45:16,부천범박힐스테이트1단지,경기도 부천시 소사구 범박동 154-2,149.00/122.80,63000.0,64500.0,67000.0,한솔공인,032-351-1000,2994.0,4.75,부천범박힐스테이트1단지,149
2025-07-12 14:03:54,부천범박힐스테이트1단지 111동,8973,경기도,부천시 소사구,범박동,149/122,6억,60006.0,4/21층,남향,"149/122m², 4/21층, 남향",매경부동산 제공,25.06.24,129,2025-07-02 01:45:16,부천범박힐스테이트1단지,경기도 부천시 소사구 범박동 154-2,149.00/122.80,63000.0,64500.0,67000.0,한솔공인,032-351-1000,2994.0,4.75,부천범박힐스테이트1단지,149
2025-07-12 14:03:54,부천범박힐스테이트1단지 111동,8973,경기도,부천시 소사구,범박동,149/122,6억,60006.0,4/21층,남향,"149/122m², 4/21층, 남향",매경부동산 제공,25.07.12,4,2025-07-02 01:45:16,부천범박힐스테이트1단지,경기도 부천시 소사구 범박동 154-2,149.00/122.80,63000.0,64500.0,67000.0,한솔공인,032-351-1000,2994.0,4.75,부천범박힐스테이트1단지,149
2025-07-12 13:56:04,역곡조공2차 21동,1693,경기도,부천시 소사구,괴안동,84/69,"3억 5,500",35500.0,1/4층,남향,"84/69m², 1/4층, 남향",부동산써브 제공,25.06.27,9,2025-07-02 01:40:18,역곡조공2차,경기도 부천시 소사구 괴안동 32,84.27/69.81,38000.0,39500.0,41000.0,삼성공인,032-345-4001,2500.0,6.58,역곡조공2차,84
2025-07-12 13:56:04,역곡조공2차 21동,1693,경기도,부천시 소사구,괴안동,84/69,"3억 5,500",35500.0,1/4층,남향,"84/69m², 1/4층, 남향",부동산써브 제공,25.06.26,16,2025-07-02 01:40:18,역곡조공2차,경기도 부천시 소사구 괴안동 32,84.27/69.81,38000.0,39500.0,41000.0,삼성공인,032-345-4001,2500.0,6.58,역곡조공2차,84
2025-07-12 13:56:04,역곡조공2차 21동,1693,경기도,부천시 소사구,괴안동,84/69,"3억 5,500",35500.0,1/4층,남향,"84/69m², 1/4층, 남향",매경부동산 제공,25.06.24,13,2025-07-02 01:40:18,역곡조공2차,경기도 부천시 소사구 괴안동 32,84.27/69.81,38000.0,39500.0,41000.0,삼성공인,032-345-4001,2500.0,6.58,역곡조공2차,84
2025-07-12 14:59:50,더스테이 1동,138408,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,남향,"75/67m², 7/12층, 남향",부동산포스 제공,25.07.02,1,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75
2025-07-12 14:59:50,더스테이 1동,138408,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,남향,"75/67m², 7/12층, 남향",부동산포스 제공,25.07.10,2,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75
