네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,4억,40004.0,8/12층,남향,"93/38m², 8/12층, 남향",매경부동산 제공,25.06.18,39,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,83996.0,67.74,덕수궁롯데캐슬,93
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,4억,40004.0,,남동향,"93/38m², 고/12층, 남동향",부동산뱅크 제공,25.07.02,35,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,83996.0,67.74,덕수궁롯데캐슬,93
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,4억,40004.0,8/12층,남향,"93/38m², 8/12층, 남향",매경부동산 제공,25.06.19,28,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,83996.0,67.74,덕수궁롯데캐슬,93
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,4억,40004.0,11/12층,남향,"93/38m², 11/12층, 남향",매경부동산 제공,25.07.07,8,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,83996.0,67.74,덕수궁롯데캐슬,93
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,4억,40004.0,11/12층,남동향,"93/38m², 11/12층, 남동향",매경부동산 제공,25.07.15,1,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,83996.0,67.74,덕수궁롯데캐슬,93
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,"4억 2,000",42000.0,6/12층,남향,"93/38m², 6/12층, 남향",매경부동산 제공,25.07.09,20,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,82000.0,66.13,덕수궁롯데캐슬,93
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,"4억 2,000",42000.0,,남향,"93/38m², 고/12층, 남향",매경부동산 제공,25.06.28,27,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,82000.0,66.13,덕수궁롯데캐슬,93
2025-07-16 01:43:01,덕수궁롯데캐슬 201동,107406,서울시,중구,순화동,93/38,"4억 2,000",42000.0,,남서향,"93/38m², 고/12층, 남서향",부동산뱅크 제공,25.06.26,38,2025-07-02 16:59:01,덕수궁롯데캐슬,서울특별시 중구 순화동 217,93.68/69.51,124000.0,127000.0,129500.0,덕수궁롯데캐슬공인,02-755-3055,82000.0,66.13,덕수궁롯데캐슬,93
2025-07-15 14:28:13,송파앤스위트 1동,26694,서울시,송파구,풍납동,102A/77,"6억 5,000",65000.0,5/5층,남동향,"102A/77m², 5/5층, 남동향",부동산포스 제공,25.07.11,1,2025-07-02 12:13:18,송파앤스위트,서울특별시 송파구 풍납동 254-2,102.02A/77.61,85100.0,90900.0,97300.0,정보없음,정보없음,20100.0,23.62,송파앤스위트,102A
2025-07-14 21:24:13,엘리스 1동,13679,서울시,동작구,신대방동,83/76,"4억 1,000",41000.0,,남향,"83/76m², 고/5층, 남향",부동산뱅크 제공,25.07.05,2,2025-07-02 06:08:05,엘리스,서울특별시 동작구 신대방동 366-176,83.12/76.92,58600.0,63700.0,68000.0,정보없음,정보없음,17600.0,30.03,엘리스,83
