네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-03 03:14:30,부천범박힐스테이트1단지 111동,경기도,부천시 소사구,범박동,149/122,6억,60006.0,4/21층,남향,"149/122m², 4/21층, 남향",매경부동산 제공,25.07.02,4,2025-07-02 01:45:16,부천범박힐스테이트1단지,경기도 부천시 소사구 범박동 154-2,149.00/122.80,63000.0,64500.0,67000.0,한솔공인,032-351-1000,2994.0,4.75,부천범박힐스테이트1단지,149.0
2025-07-03 03:00:00,대현부안 1동,경기도,부천시 소사구,괴안동,62/47,"1억 2,500",12500.0,5/5층,남향,"62/47m², 5/5층, 남향",한국공인중개사협회 제공,,2,2025-07-02 01:34:46,대현부안,경기도 부천시 소사구 괴안동 104-3,62.59/47.49,15100.0,16200.0,16900.0,정보없음,정보없음,2600.0,17.22,대현부안,62.0
2025-07-03 03:42:06,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,남향,"75/67m², 7/12층, 남향",이실장플러스 제공,25.06.14,10,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
2025-07-03 03:42:06,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,북서향,"75/67m², 7/12층, 북서향",산업부동산 제공,25.06.18,7,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
2025-07-03 03:41:46,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,남향,"75/67m², 7/12층, 남향",부동산써브 제공,25.06.05,12,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
2025-07-03 03:41:46,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,남향,"75/67m², 7/12층, 남향",이실장플러스 제공,25.06.14,10,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
2025-07-03 03:41:46,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,북서향,"75/67m², 7/12층, 북서향",부동산뱅크 제공,25.06.14,9,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
2025-07-03 03:41:46,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,북서향,"75/67m², 7/12층, 북서향",산업부동산 제공,25.06.18,7,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
2025-07-03 03:41:46,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,북향,"75/67m², 7/12층, 북향",부동산써브 제공,25.06.25,5,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
2025-07-03 03:42:06,더스테이 1동,경기도,부천시 소사구,심곡본동,75/67,"3억 8,800",38800.0,7/12층,남향,"75/67m², 7/12층, 남향",부동산포스 제공,25.07.02,1,2025-07-02 02:05:11,더스테이,경기도 부천시 소사구 심곡본동 788-3,75.47/67.63,41100.0,43200.0,44400.0,정보없음,정보없음,2300.0,5.6,더스테이,75.0
