네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-16 15:56:20,엑슬루타워 101동,26412,인천시,미추홀구,학익동,205/147,"5억 8,000",58000.0,8/43층,남동향,"205/147m², 8/43층, 남동향",알터 제공,25.07.14,19,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,205.03/147.97,66000.0,71000.0,74500.0,엑슬루타워공인,032-865-4500,8000.0,12.12,엑슬루타워,205
2025-07-16 15:56:20,엑슬루타워 101동,26412,인천시,미추홀구,학익동,205/147,"5억 8,000",58000.0,8/43층,남동향,"205/147m², 8/43층, 남동향",부동산뱅크 제공,25.06.27,88,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,205.03/147.97,66000.0,71000.0,74500.0,엑슬루타워공인,032-865-4500,8000.0,12.12,엑슬루타워,205
2025-07-16 15:56:20,엑슬루타워 101동,26412,인천시,미추홀구,학익동,205/147,6억,60006.0,,남동향,"205/147m², 저/43층, 남동향",알터 제공,25.06.21,145,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,205.03/147.97,66000.0,71000.0,74500.0,엑슬루타워공인,032-865-4500,5994.0,9.08,엑슬루타워,205
2025-07-16 15:56:20,엑슬루타워 101동,26412,인천시,미추홀구,학익동,205/147,"6억 1,000",61000.0,,남동향,"205/147m², 저/43층, 남동향",부동산뱅크 제공,25.07.08,72,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,205.03/147.97,66000.0,71000.0,74500.0,엑슬루타워공인,032-865-4500,5000.0,7.58,엑슬루타워,205
2025-07-16 15:56:20,엑슬루타워 101동,26412,인천시,미추홀구,학익동,205/147,"6억 1,000",61000.0,10/43층,남동향,"205/147m², 10/43층, 남동향",알터 제공,25.06.23,116,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,205.03/147.97,66000.0,71000.0,74500.0,엑슬루타워공인,032-865-4500,5000.0,7.58,엑슬루타워,205
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,"5억 8,000",58000.0,,남향,"182/130m², 저/53층, 남향",알터 제공,25.07.15,44,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,5000.0,7.94,엑슬루타워,182
2025-07-16 14:58:24,인천SK스카이뷰 116동,107437,인천시,미추홀구,용현동,151/109,"6억 8,000",68000.0,2/40층,남서향,"151/109m², 2/40층, 남서향",매경부동산 제공,25.07.10,307,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,151.16/109.21,72750.0,75500.0,79000.0,SK일등공인,032-888-3366,4750.0,6.53,인천SK스카이뷰,151
2025-07-16 14:58:23,인천SK스카이뷰 116동,107437,인천시,미추홀구,용현동,151/109,"6억 8,000",68000.0,2/40층,남서향,"151/109m², 2/40층, 남서향",한경부동산 제공,25.07.11,254,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,151.16/109.21,72750.0,75500.0,79000.0,SK일등공인,032-888-3366,4750.0,6.53,인천SK스카이뷰,151
2025-07-16 14:58:24,인천SK스카이뷰 104동,107437,인천시,미추홀구,용현동,174B/127,"8억 3,000",83000.0,2/35층,남서향,"174B/127m², 2/35층, 남서향",알터 제공,25.07.09,340,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,174.54B/127.65,86000.0,90000.0,92000.0,SK일등공인,032-888-3366,3000.0,3.49,인천SK스카이뷰,174B
2025-07-16 15:42:46,현대 2동,11522,인천시,미추홀구,주안동,152/112,"4억 2,000",42000.0,13/13층,남향,"152/112m², 13/13층, 남향",알터 제공,25.07.03,14,2025-07-02 21:15:18,현대,인천광역시 미추홀구 주안동 80,152.91/112.98,45000.0,47000.0,49000.0,청구공인,032-437-3458,3000.0,6.67,현대,152
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,6억,60006.0,22/53층,남향,"182/130m², 22/53층, 남향",알터 제공,25.07.15,8,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,2994.0,4.75,엑슬루타워,182
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,6억,60006.0,,남향,"182/130m², 중/53층, 남향",알터 제공,25.06.26,132,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,2994.0,4.75,엑슬루타워,182
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,6억,60006.0,,남향,"182/130m², 중/53층, 남향",부동산뱅크 제공,25.06.28,118,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,2994.0,4.75,엑슬루타워,182
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,6억,60006.0,22/53층,남향,"182/130m², 22/53층, 남향",알터 제공,25.07.15,7,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,2994.0,4.75,엑슬루타워,182
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,6억,60006.0,22/53층,남향,"182/130m², 22/53층, 남향",매경부동산 제공,25.06.17,137,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,2994.0,4.75,엑슬루타워,182
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,6억,60006.0,22/53층,남향,"182/130m², 22/53층, 남향",매경부동산 제공,25.06.16,143,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,2994.0,4.75,엑슬루타워,182
2025-07-16 15:56:20,엑슬루타워 102동,26412,인천시,미추홀구,학익동,182/130,6억,60006.0,,남서향,"182/130m², 중/53층, 남서향",알터 제공,25.06.17,157,2025-07-02 21:18:34,엑슬루타워,인천광역시 미추홀구 학익동 732-3,182.41/130.88,63000.0,69500.0,72500.0,엑슬루타워공인,032-865-4500,2994.0,4.75,엑슬루타워,182
2025-07-16 15:01:09,한국 102동,2421,인천시,미추홀구,용현동,107/84,"2억 2,500",22500.0,1/24층,남향,"107/84m², 1/24층, 남향",한국공인중개사협회 제공,,14,2025-07-02 20:56:41,한국,인천광역시 미추홀구 용현동 627-47,107.54/84.61,25000.0,26750.0,28750.0,신창미션힐공인,032-881-8008,2500.0,10.0,한국,107
2025-07-16 14:10:11,동아 2동,2268,인천시,미추홀구,관교동,151/131,4억,40004.0,1/15층,남서향,"151/131m², 1/15층, 남서향",알터 제공,25.07.07,29,2025-07-02 20:34:21,동아,인천광역시 미추홀구 관교동 13-3,151.76/131.54,42500.0,46500.0,49000.0,신호공인,032-431-5756,2496.0,5.87,동아,151
2025-07-16 14:10:11,동아 2동,2268,인천시,미추홀구,관교동,151/131,4억,40004.0,1/15층,남향,"151/131m², 1/15층, 남향",부동산렛츠 제공,25.06.20,80,2025-07-02 20:34:21,동아,인천광역시 미추홀구 관교동 13-3,151.76/131.54,42500.0,46500.0,49000.0,신호공인,032-431-5756,2496.0,5.87,동아,151
2025-07-16 14:10:11,동아 2동,2268,인천시,미추홀구,관교동,151/131,4억,40004.0,1/15층,남서향,"151/131m², 1/15층, 남서향",매경부동산 제공,25.06.26,62,2025-07-02 20:34:21,동아,인천광역시 미추홀구 관교동 13-3,151.76/131.54,42500.0,46500.0,49000.0,신호공인,032-431-5756,2496.0,5.87,동아,151
2025-07-16 14:10:11,동아 2동,2268,인천시,미추홀구,관교동,151/131,4억,40004.0,1/15층,남동향,"151/131m², 1/15층, 남동향",한국공인중개사협회 제공,,103,2025-07-02 20:34:21,동아,인천광역시 미추홀구 관교동 13-3,151.76/131.54,42500.0,46500.0,49000.0,신호공인,032-431-5756,2496.0,5.87,동아,151
2025-07-16 16:00:31,청운 1동,9431,인천시,미추홀구,학익동,75B/57,"9,000",9000.0,5/5층,남향,"75B/57m², 5/5층, 남향",알터 제공,25.06.30,6,2025-07-02 21:20:20,청운,인천광역시 미추홀구 학익동 74-2,75.38B/57.91,11250.0,12250.0,13500.0,신동아공인,032-866-8888,2250.0,20.0,청운,75B
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",매경부동산 제공,25.07.10,27,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",매경부동산 제공,25.07.05,52,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",한국공인중개사협회 제공,,125,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",부동산써브 제공,25.07.08,40,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",부동산뱅크 제공,25.07.10,26,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 14:58:23,인천SK스카이뷰 123동,107437,인천시,미추홀구,용현동,118A/84,"5억 2,500",52500.0,1/35층,남서향,"118A/84m², 1/35층, 남서향",알터 제공,25.07.11,265,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,118.24A/84.99,54500.0,58000.0,60000.0,SK일등공인,032-888-3366,2000.0,3.67,인천SK스카이뷰,118A
2025-07-16 14:58:23,인천SK스카이뷰 123동,107437,인천시,미추홀구,용현동,118A/84,"5억 2,500",52500.0,1/35층,남서향,"118A/84m², 1/35층, 남서향",한경부동산 제공,25.07.14,104,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,118.24A/84.99,54500.0,58000.0,60000.0,SK일등공인,032-888-3366,2000.0,3.67,인천SK스카이뷰,118A
2025-07-16 14:58:23,인천SK스카이뷰 123동,107437,인천시,미추홀구,용현동,118A/84,"5억 2,500",52500.0,1/35층,남서향,"118A/84m², 1/35층, 남서향",알터 제공,25.07.10,285,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,118.24A/84.99,54500.0,58000.0,60000.0,SK일등공인,032-888-3366,2000.0,3.67,인천SK스카이뷰,118A
2025-07-16 15:58:17,인천학익두산위브 101동,27513,인천시,미추홀구,학익동,152/125,"4억 9,000",49000.0,3/32층,남향,"152/125m², 3/32층, 남향",알터 제공,25.07.15,7,2025-07-02 21:19:16,인천학익두산위브,인천광역시 미추홀구 학익동 739,152.06/125.87,51000.0,52000.0,55000.0,아이원하나로공인,032-864-1111,2000.0,3.92,인천학익두산위브,152
2025-07-16 15:58:17,인천학익두산위브 101동,27513,인천시,미추홀구,학익동,152/125,"4억 9,000",49000.0,3/32층,남향,"152/125m², 3/32층, 남향",알터 제공,25.07.12,42,2025-07-02 21:19:16,인천학익두산위브,인천광역시 미추홀구 학익동 739,152.06/125.87,51000.0,52000.0,55000.0,아이원하나로공인,032-864-1111,2000.0,3.92,인천학익두산위브,152
2025-07-16 15:58:17,인천학익두산위브 101동,27513,인천시,미추홀구,학익동,152/125,"4억 9,000",49000.0,3/32층,남향,"152/125m², 3/32층, 남향",매경부동산 제공,25.07.11,46,2025-07-02 21:19:16,인천학익두산위브,인천광역시 미추홀구 학익동 739,152.06/125.87,51000.0,52000.0,55000.0,아이원하나로공인,032-864-1111,2000.0,3.92,인천학익두산위브,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",알터 제공,25.07.05,53,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",매경부동산 제공,25.07.14,13,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",매경부동산 제공,25.07.12,17,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:49:26,동아풍림 114동,8405,인천시,미추홀구,학익동,152/123,"3억 4,000",34000.0,2/20층,남동향,"152/123m², 2/20층, 남동향",알터 제공,25.07.08,43,2025-07-02 21:16:05,동아풍림,인천광역시 미추홀구 학익동 719,152.96/123.51,36000.0,38000.0,40000.0,미래공인,032-872-2020,2000.0,5.56,동아풍림,152
2025-07-16 15:42:46,현대 2동,11522,인천시,미추홀구,주안동,152/112,"4억 3,000",43000.0,13/13층,남향,"152/112m², 13/13층, 남향",한국공인중개사협회 제공,,29,2025-07-02 21:15:18,현대,인천광역시 미추홀구 주안동 80,152.91/112.98,45000.0,47000.0,49000.0,청구공인,032-437-3458,2000.0,4.44,현대,152
2025-07-16 14:45:01,신창미션힐 107동,9163,인천시,미추홀구,용현동,106/84,"3억 2,000",32000.0,,남향,"106/84m², 저/23층, 남향",선방 제공,25.06.27,76,2025-07-02 20:53:21,신창미션힐,인천광역시 미추홀구 용현동 627-534,106.41/84.64,34000.0,35500.0,38000.0,신창미션힐공인,032-881-8008,2000.0,5.88,신창미션힐,106
2025-07-16 14:44:37,신창미션힐 107동,9163,인천시,미추홀구,용현동,106/84,"3억 2,000",32000.0,,남향,"106/84m², 저/23층, 남향",선방 제공,25.06.27,76,2025-07-02 20:53:21,신창미션힐,인천광역시 미추홀구 용현동 627-534,106.41/84.64,34000.0,35500.0,38000.0,신창미션힐공인,032-881-8008,2000.0,5.88,신창미션힐,106
2025-07-16 14:58:23,인천SK스카이뷰 123동,107437,인천시,미추홀구,용현동,118A/84,"5억 2,500",52500.0,1/35층,남서향,"118A/84m², 1/35층, 남서향",매경부동산 제공,25.07.15,36,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,118.24A/84.99,54500.0,58000.0,60000.0,SK일등공인,032-888-3366,2000.0,3.67,인천SK스카이뷰,118A
2025-07-16 14:58:23,인천SK스카이뷰 123동,107437,인천시,미추홀구,용현동,118A/84,"5억 2,500",52500.0,1/35층,남서향,"118A/84m², 1/35층, 남서향",한경부동산 제공,25.07.14,103,2025-07-02 20:55:48,인천SK스카이뷰,인천광역시 미추홀구 용현동 664,118.24A/84.99,54500.0,58000.0,60000.0,SK일등공인,032-888-3366,2000.0,3.67,인천SK스카이뷰,118A
2025-07-16 15:42:46,현대 3동,11522,인천시,미추홀구,주안동,87/62,"2억 6,000",26000.0,3/13층,동향,"87/62m², 3/13층, 동향",알터 제공,25.07.11,4,2025-07-02 21:15:18,현대,인천광역시 미추홀구 주안동 80,87.06/62.10,28000.0,29000.0,31000.0,청구공인,032-437-3458,2000.0,7.14,현대,87
2025-07-16 15:58:17,인천학익두산위브 101동,27513,인천시,미추홀구,학익동,152/125,"4억 9,000",49000.0,3/32층,남향,"152/125m², 3/32층, 남향",매경부동산 제공,25.07.05,80,2025-07-02 21:19:16,인천학익두산위브,인천광역시 미추홀구 학익동 739,152.06/125.87,51000.0,52000.0,55000.0,아이원하나로공인,032-864-1111,2000.0,3.92,인천학익두산위브,152
2025-07-16 15:34:45,진흥 108동,2448,인천시,미추홀구,주안동,108/84,"2억 8,700",28700.0,1/20층,남향,"108/84m², 1/20층, 남향",부동산렛츠 제공,25.06.23,55,2025-07-02 21:13:28,진흥,인천광역시 미추홀구 주안동 1606,108.41/84.64,30500.0,32500.0,33500.0,진흥공인,032-439-0707,1800.0,5.9,진흥,108
