네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-02 21:57:17,성원 102동,경기도,광명시,소하동,87/59,3억,30003.0,1/11층,동향,"87/59m², 1/11층, 동향",매경부동산 제공,25.06.27,3,2025-07-01 20:45:13,성원,경기도 광명시 소하동 936,87.32/59.33,33000.0,35000.0,36500.0,신양지공인,02-899-5342,2997.0,9.08,성원,87.0
2025-07-02 21:48:35,상우2차 1동,경기도,광명시,광명동,77/59,"3억 2,500",32500.0,,남동향,"77/59m², 저/19층, 남동향",매경부동산 제공,25.06.24,7,2025-07-01 20:38:26,상우2차,경기도 광명시 광명동 734,77.62/59.70,35000.0,37500.0,39000.0,부동산랜드하이츠공인,02-2613-8787,2500.0,7.14,상우2차,77.0
2025-07-02 21:48:35,상우2차 1동,경기도,광명시,광명동,77/59,"3억 3,000",33000.0,,남동향,"77/59m², 저/19층, 남동향",매경부동산 제공,25.06.11,11,2025-07-01 20:38:26,상우2차,경기도 광명시 광명동 734,77.62/59.70,35000.0,37500.0,39000.0,부동산랜드하이츠공인,02-2613-8787,2000.0,5.71,상우2차,77.0
2025-07-02 21:48:35,상우2차 1동,경기도,광명시,광명동,77/59,"3억 3,000",33000.0,,남향,"77/59m², 저/19층, 남향",아실 제공,25.06.16,10,2025-07-01 20:38:26,상우2차,경기도 광명시 광명동 734,77.62/59.70,35000.0,37500.0,39000.0,부동산랜드하이츠공인,02-2613-8787,2000.0,5.71,상우2차,77.0
2025-07-02 21:48:15,상우1차 1동,경기도,광명시,광명동,77B/59,"3억 5,000",35000.0,,남향,"77B/59m², 저/19층, 남향",매경부동산 제공,25.06.27,6,2025-07-01 20:38:09,상우1차,경기도 광명시 광명동 717-3,77.11A/59.34,36000.0,38000.0,40000.0,현대힐스테이트공인,02-2611-8801,1000.0,2.78,상우1차,77.0
2025-07-02 21:48:15,상우1차 1동,경기도,광명시,광명동,110B/84,"4억 8,000",48000.0,,남향,"110B/84m², 저/19층, 남향",매경부동산 제공,25.07.01,5,2025-07-01 20:38:09,상우1차,경기도 광명시 광명동 717-3,110.00B/84.66,49000.0,51000.0,54000.0,현대힐스테이트공인,02-2611-8801,1000.0,2.04,상우1차,110.0
2025-07-02 22:08:46,철산센트럴푸르지오 102동,경기도,광명시,철산동,81B/59,"9억 7,000",97000.0,1/29층,남동향,"81B/59m², 1/29층, 남동향",부동산뱅크 제공,25.07.02,6,2025-07-01 20:55:07,철산센트럴푸르지오,경기도 광명시 철산동 638,81.29A/59.98,98000.0,102000.0,105000.0,LG공인,02-2615-6688,1000.0,1.02,철산센트럴푸르지오,81.0
2025-07-02 21:48:15,상우1차 1동,경기도,광명시,광명동,77B/59,"3억 5,000",35000.0,4/19층,남향,"77B/59m², 4/19층, 남향",매경부동산 제공,25.06.16,7,2025-07-01 20:38:09,상우1차,경기도 광명시 광명동 717-3,77.11A/59.34,36000.0,38000.0,40000.0,현대힐스테이트공인,02-2611-8801,1000.0,2.78,상우1차,77.0
2025-07-02 22:09:06,철산센트럴푸르지오 102동,경기도,광명시,철산동,81B/59,"9억 7,000",97000.0,1/29층,남동향,"81B/59m², 1/29층, 남동향",부동산뱅크 제공,25.07.02,6,2025-07-01 20:55:07,철산센트럴푸르지오,경기도 광명시 철산동 638,81.29A/59.98,98000.0,102000.0,105000.0,LG공인,02-2615-6688,1000.0,1.02,철산센트럴푸르지오,81.0
2025-07-02 21:46:54,광명해모로이연 101동,경기도,광명시,광명동,153/123,"8억 9,000",89000.0,2/23층,남향,"153/123m², 2/23층, 남향",아실 제공,25.06.30,19,2025-07-01 20:37:09,광명해모로이연,경기도 광명시 광명동 785,153.59/123.87,89500.0,91500.0,94500.0,현진공인,02-2688-4141,500.0,0.56,광명해모로이연,153.0
2025-07-02 21:45:15,광명월드메르디앙 103동,경기도,광명시,광명동,107/84,"6억 5,500",65500.0,1/15층,남향,"107/84m², 1/15층, 남향",매경부동산 제공,25.07.02,8,2025-07-01 20:35:51,광명월드메르디앙,경기도 광명시 광명동 781,107.06/84.83,66000.0,68500.0,70500.0,현진공인,02-2688-4141,500.0,0.76,광명월드메르디앙,107.0
2025-07-02 21:46:54,광명해모로이연 101동,경기도,광명시,광명동,153/123,"8억 9,000",89000.0,2/23층,남향,"153/123m², 2/23층, 남향",한경부동산 제공,25.06.30,12,2025-07-01 20:37:09,광명해모로이연,경기도 광명시 광명동 785,153.59/123.87,89500.0,91500.0,94500.0,현진공인,02-2688-4141,500.0,0.56,광명해모로이연,153.0
2025-07-02 21:46:54,광명해모로이연 101동,경기도,광명시,광명동,153/123,"8억 9,000",89000.0,2/23층,남향,"153/123m², 2/23층, 남향",부동산뱅크 제공,25.07.01,9,2025-07-01 20:37:09,광명해모로이연,경기도 광명시 광명동 785,153.59/123.87,89500.0,91500.0,94500.0,현진공인,02-2688-4141,500.0,0.56,광명해모로이연,153.0
