네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-13 12:23:31,올림푸스 1동,24630,서울시,서대문구,홍은동,214/196,"9억 5,000",95000.0,,남동향,"214/196m², 저/10층, 남동향",매경부동산 제공,25.06.19,2,2025-07-02 07:47:49,올림푸스,서울특별시 서대문구 홍은동 277-108,214.73/196.98,111900.0,119000.0,126500.0,정보없음,정보없음,16900.0,15.1,올림푸스,214
2025-07-13 12:31:48,남양 101동,1162,서울시,서대문구,홍제동,143/114,"7억 3,000",73000.0,2/23층,남동향,"143/114m², 2/23층, 남동향",알터 제공,25.06.25,3,2025-07-02 07:52:13,남양,서울특별시 서대문구 홍제동 457,143.15/114.99,81000.0,86000.0,90000.0,현대공인,02-3216-0400,8000.0,9.88,남양,143
2025-07-13 12:02:48,건우그린 1동,23723,서울시,서대문구,창천동,90/76,"5억 7,000",57000.0,3/7층,북서향,"90/76m², 3/7층, 북서향",부동산뱅크 제공,25.06.27,4,2025-07-02 07:35:06,건우그린,서울특별시 서대문구 창천동 359,90.23/76.62,63200.0,66200.0,68800.0,정보없음,정보없음,6200.0,9.81,건우그린,90
2025-07-13 12:01:02,홍연(17동) 17동,107608,서울시,서대문구,연희동,75/62,3억,30003.0,,남서향,"75/62m², 고/5층, 남서향",부동산써브 제공,25.07.10,2,2025-07-02 07:34:03,홍연(17동),서울특별시 서대문구 연희동 708-4,75.48/62.90,34000.0,36200.0,39400.0,정보없음,정보없음,3997.0,11.76,홍연(17동),75
2025-07-13 12:01:02,홍연(17동) 17동,107608,서울시,서대문구,연희동,75/62,3억,30003.0,,북서향,"75/62m², 고/5층, 북서향",부동산써브 제공,25.07.05,4,2025-07-02 07:34:03,홍연(17동),서울특별시 서대문구 연희동 708-4,75.48/62.90,34000.0,36200.0,39400.0,정보없음,정보없음,3997.0,11.76,홍연(17동),75
2025-07-13 12:16:00,미성맨션 1동,431,서울시,서대문구,홍은동,102/83,5억,50005.0,1/12층,남향,"102/83m², 1/12층, 남향",부동산써브 제공,25.07.03,46,2025-07-02 07:43:48,미성맨션,서울특별시 서대문구 홍은동 186-1,102.66/83.61,53250.0,56500.0,58500.0,현대공인,02-3216-5277,3245.0,6.09,미성맨션,102
2025-07-13 12:26:05,현대 103동,436,서울시,서대문구,홍은동,105/84,"7억 3,000",73000.0,1/15층,남동향,"105/84m², 1/15층, 남동향",매경부동산 제공,25.06.23,39,2025-07-02 07:49:24,현대,서울특별시 서대문구 홍은동 202-5,105.19/84.77,76000.0,80000.0,82750.0,현대공인,02-3216-5277,3000.0,3.95,현대,105
2025-07-13 12:26:05,현대 103동,436,서울시,서대문구,홍은동,105/84,"7억 3,000",73000.0,1/15층,남동향,"105/84m², 1/15층, 남동향",부동산써브 제공,25.07.02,23,2025-07-02 07:49:24,현대,서울특별시 서대문구 홍은동 202-5,105.19/84.77,76000.0,80000.0,82750.0,현대공인,02-3216-5277,3000.0,3.95,현대,105
2025-07-13 12:26:05,현대 103동,436,서울시,서대문구,홍은동,105/84,"7억 3,000",73000.0,1/15층,남동향,"105/84m², 1/15층, 남동향",매경부동산 제공,25.07.07,10,2025-07-02 07:49:24,현대,서울특별시 서대문구 홍은동 202-5,105.19/84.77,76000.0,80000.0,82750.0,현대공인,02-3216-5277,3000.0,3.95,현대,105
2025-07-13 12:26:05,현대 103동,436,서울시,서대문구,홍은동,105/84,"7억 3,000",73000.0,1/15층,남향,"105/84m², 1/15층, 남향",알터 제공,25.07.11,1,2025-07-02 07:49:24,현대,서울특별시 서대문구 홍은동 202-5,105.19/84.77,76000.0,80000.0,82750.0,현대공인,02-3216-5277,3000.0,3.95,현대,105
