네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-10 15:02:52,지축역센트럴푸르지오 102동,경기도,고양시 덕양구,지축동,109A/84,"9억 3,000",93000.0,1/29층,남서향,"109A/84m², 1/29층, 남서향",아실 제공,25.07.01,37,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,4000.0,4.12,지축역센트럴푸르지오,109.0
2025-07-10 15:02:52,지축역센트럴푸르지오 102동,경기도,고양시 덕양구,지축동,109A/84,"9억 3,000",93000.0,1/29층,남서향,"109A/84m², 1/29층, 남서향",매경부동산 제공,25.07.09,11,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,4000.0,4.12,지축역센트럴푸르지오,109.0
2025-07-10 15:02:52,지축역센트럴푸르지오 102동,경기도,고양시 덕양구,지축동,109A/84,"9억 3,000",93000.0,,남서향,"109A/84m², 저/29층, 남서향",매경부동산 제공,25.07.01,78,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,4000.0,4.12,지축역센트럴푸르지오,109.0
2025-07-10 15:02:52,지축역센트럴푸르지오 102동,경기도,고양시 덕양구,지축동,109A/84,"9억 3,000",93000.0,1/29층,남서향,"109A/84m², 1/29층, 남서향",매경부동산 제공,25.06.28,56,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,4000.0,4.12,지축역센트럴푸르지오,109.0
2025-07-10 15:02:52,지축역센트럴푸르지오 102동,경기도,고양시 덕양구,지축동,109A/84,"9억 3,000",93000.0,1/29층,남서향,"109A/84m², 1/29층, 남서향",매경부동산 제공,25.06.28,55,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,4000.0,4.12,지축역센트럴푸르지오,109.0
2025-07-10 14:20:36,래미안휴레스트 204동,경기도,고양시 덕양구,성사동,189/151,"7억 3,000",73000.0,,남향,"189/151m², 저/22층, 남향",부동산써브 제공,25.06.26,128,2025-07-01 18:40:31,래미안휴레스트,경기도 고양시 덕양구 성사동 860,189.54/151.16,76000.0,82500.0,90000.0,한샘래미안(031-963-0001)공인,031-963-0001,3000.0,3.95,래미안휴레스트,189.0
2025-07-10 14:20:36,래미안휴레스트 203동,경기도,고양시 덕양구,성사동,189/151,"7억 3,000",73000.0,2/21층,남향,"189/151m², 2/21층, 남향",매경부동산 제공,25.07.08,7,2025-07-01 18:40:31,래미안휴레스트,경기도 고양시 덕양구 성사동 860,189.54/151.16,76000.0,82500.0,90000.0,한샘래미안(031-963-0001)공인,031-963-0001,3000.0,3.95,래미안휴레스트,189.0
2025-07-10 14:20:36,래미안휴레스트 203동,경기도,고양시 덕양구,성사동,189/151,"7억 3,000",73000.0,2/21층,남동향,"189/151m², 2/21층, 남동향",매경부동산 제공,25.07.04,42,2025-07-01 18:40:31,래미안휴레스트,경기도 고양시 덕양구 성사동 860,189.54/151.16,76000.0,82500.0,90000.0,한샘래미안(031-963-0001)공인,031-963-0001,3000.0,3.95,래미안휴레스트,189.0
2025-07-10 14:20:36,래미안휴레스트 203동,경기도,고양시 덕양구,성사동,189/151,"7억 3,000",73000.0,2/21층,남향,"189/151m², 2/21층, 남향",매경부동산 제공,25.06.18,147,2025-07-01 18:40:31,래미안휴레스트,경기도 고양시 덕양구 성사동 860,189.54/151.16,76000.0,82500.0,90000.0,한샘래미안(031-963-0001)공인,031-963-0001,3000.0,3.95,래미안휴레스트,189.0
2025-07-10 15:02:52,지축역센트럴푸르지오 105동,경기도,고양시 덕양구,지축동,109B/84,"9억 4,000",94000.0,,남향,"109B/84m², 저/29층, 남향",매경부동산 제공,25.07.07,43,2025-07-01 18:55:02,지축역센트럴푸르지오,경기도 고양시 덕양구 지축동 904,109.57B/84.86,97000.0,100000.0,102000.0,지축역센트럴푸르지오공인,02-381-0304,3000.0,3.09,지축역센트럴푸르지오,109.0
