네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-16 10:05:36,e편한세상계양더프리미어 104동,125101,인천시,계양구,효성동,79A/59,"3억 2,000",32000.0,2/28층,남향,"79A/59m², 2/28층, 남향",부동산써브 제공,25.07.16,4,2025-07-02 19:28:09,e편한세상계양더프리미어,인천광역시 계양구 효성동 677,79.83A/59.88,48000.0,50000.0,53000.0,더프리미어공인,032-277-9800,16000.0,33.33,e편한세상계양더프리미어,79A
2025-07-16 10:13:05,새사미 9동,8911,인천시,계양구,효성동,71/57,"1억 5,000",15000.0,1/5층,남향,"71/57m², 1/5층, 남향",부동산뱅크 제공,25.07.07,15,2025-07-02 19:32:15,새사미,인천광역시 계양구 효성동 623-16,71.34/57.84,21000.0,21750.0,22500.0,태산부동산공인,032-547-9999,6000.0,28.57,새사미,71
2025-07-16 10:13:05,새사미 2동,8911,인천시,계양구,효성동,71/57,"1억 6,000",16000.0,3/5층,남향,"71/57m², 3/5층, 남향",부동산써브 제공,25.06.19,18,2025-07-02 19:32:15,새사미,인천광역시 계양구 효성동 623-16,71.34/57.84,21000.0,21750.0,22500.0,태산부동산공인,032-547-9999,5000.0,23.81,새사미,71
2025-07-16 10:13:05,새사미 2동,8911,인천시,계양구,효성동,71/57,"1억 6,000",16000.0,3/5층,남동향,"71/57m², 3/5층, 남동향",부동산렛츠 제공,25.07.11,5,2025-07-02 19:32:15,새사미,인천광역시 계양구 효성동 623-16,71.34/57.84,21000.0,21750.0,22500.0,태산부동산공인,032-547-9999,5000.0,23.81,새사미,71
2025-07-16 10:10:42,동서 2동,14782,인천시,계양구,효성동,75/59,"1억 1,600",11600.0,1/6층,남향,"75/59m², 1/6층, 남향",부동산뱅크 제공,25.07.12,5,2025-07-02 19:30:56,동서,인천광역시 계양구 효성동 21-6,75.58/59.10,16500.0,17000.0,17500.0,제일공인,032-547-1400,4900.0,29.7,동서,75
2025-07-16 10:10:42,동서 2동,14782,인천시,계양구,효성동,75/59,"1억 2,000",12000.0,,남향,"75/59m², 고/6층, 남향",한국공인중개사협회 제공,,22,2025-07-02 19:30:56,동서,인천광역시 계양구 효성동 21-6,75.58/59.10,16500.0,17000.0,17500.0,제일공인,032-547-1400,4500.0,27.27,동서,75
2025-07-16 10:13:05,새사미 2동,8911,인천시,계양구,효성동,71/57,"1억 6,500",16500.0,2/5층,남향,"71/57m², 2/5층, 남향",부동산써브 제공,25.06.19,17,2025-07-02 19:32:15,새사미,인천광역시 계양구 효성동 623-16,71.34/57.84,21000.0,21750.0,22500.0,태산부동산공인,032-547-9999,4500.0,21.43,새사미,71
2025-07-16 08:55:18,삼천리열망 1동,8509,인천시,계양구,계산동,65/49,"1억 8,000",18000.0,5/5층,동향,"65/49m², 5/5층, 동향",매경부동산 제공,25.06.26,36,2025-07-02 18:56:04,삼천리열망,인천광역시 계양구 계산동 321-2,65.54/49.27,22500.0,23500.0,24500.0,까치공인,032-549-7088,4500.0,20.0,삼천리열망,65
2025-07-16 08:55:18,삼천리열망 1동,8509,인천시,계양구,계산동,65/49,"1억 8,000",18000.0,5/5층,남동향,"65/49m², 5/5층, 남동향",매경부동산 제공,25.07.14,2,2025-07-02 18:56:04,삼천리열망,인천광역시 계양구 계산동 321-2,65.54/49.27,22500.0,23500.0,24500.0,까치공인,032-549-7088,4500.0,20.0,삼천리열망,65
2025-07-16 10:13:05,새사미 9동,8911,인천시,계양구,효성동,61/48,"1억 3,000",13000.0,1/5층,남향,"61/48m², 1/5층, 남향",부동산써브 제공,25.07.14,1,2025-07-02 19:32:15,새사미,인천광역시 계양구 효성동 623-16,61.36/48.93,17250.0,18250.0,19250.0,태산부동산공인,032-547-9999,4250.0,24.64,새사미,61
2025-07-16 10:13:05,새사미 9동,8911,인천시,계양구,효성동,61/48,"1억 3,000",13000.0,1/5층,남향,"61/48m², 1/5층, 남향",부동산뱅크 제공,25.07.12,13,2025-07-02 19:32:15,새사미,인천광역시 계양구 효성동 623-16,61.36/48.93,17250.0,18250.0,19250.0,태산부동산공인,032-547-9999,4250.0,24.64,새사미,61
2025-07-16 08:55:18,삼천리열망 1동,8509,인천시,계양구,계산동,65/49,"1억 8,500",18500.0,5/5층,남동향,"65/49m², 5/5층, 남동향",매경부동산 제공,25.06.24,20,2025-07-02 18:56:04,삼천리열망,인천광역시 계양구 계산동 321-2,65.54/49.27,22500.0,23500.0,24500.0,까치공인,032-549-7088,4000.0,17.78,삼천리열망,65
2025-07-16 08:55:18,삼천리열망 1동,8509,인천시,계양구,계산동,65/49,"1억 8,500",18500.0,5/5층,동향,"65/49m², 5/5층, 동향",매경부동산 제공,25.06.26,35,2025-07-02 18:56:04,삼천리열망,인천광역시 계양구 계산동 321-2,65.54/49.27,22500.0,23500.0,24500.0,까치공인,032-549-7088,4000.0,17.78,삼천리열망,65
2025-07-16 09:21:15,계양임광그대가 106동,27340,인천시,계양구,서운동,144A/116,5억,50005.0,2/15층,남동향,"144A/116m², 2/15층, 남동향",부동산뱅크 제공,25.07.04,39,2025-07-02 19:09:11,계양임광그대가,인천광역시 계양구 서운동 203,144.84A/116.50,53500.0,55500.0,58250.0,서운랜드공인,032-555-0162,3495.0,6.53,계양임광그대가,144A
