네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-03 00:44:49,한강센트럴자이2단지 203동,경기도,김포시,장기동,112C/84,"4억 6,500",46500.0,2/27층,남향,"112C/84m², 2/27층, 남향",부동산뱅크 제공,25.07.02,18,2025-07-01 23:34:37,한강센트럴자이2단지,경기도 김포시 장기동 2187,112.46B/84.96,49750.0,51500.0,53250.0,금빛자이공인,031-989-2017,3250.0,6.53,한강센트럴자이2단지,112.0
2025-07-03 00:44:49,한강센트럴자이2단지 203동,경기도,김포시,장기동,112C/84,"4억 6,500",46500.0,2/27층,남향,"112C/84m², 2/27층, 남향",매경부동산 제공,25.07.02,15,2025-07-01 23:34:37,한강센트럴자이2단지,경기도 김포시 장기동 2187,112.46B/84.96,49750.0,51500.0,53250.0,금빛자이공인,031-989-2017,3250.0,6.53,한강센트럴자이2단지,112.0
2025-07-03 00:35:20,성창 2동,경기도,김포시,운양동,105/84,"2억 3,000",23000.0,3/6층,남향,"105/84m², 3/6층, 남향",한국공인중개사협회 제공,,13,2025-07-01 23:24:29,성창,경기도 김포시 운양동 999-2,105.20/84.19,25750.0,26750.0,27750.0,에뜰금빛부동산공인,031-997-8945,2750.0,10.68,성창,105.0
2025-07-03 00:44:30,한강센트럴자이1단지 125동,경기도,김포시,장기동,112C/84,"4억 9,000",49000.0,27/29층,남향,"112C/84m², 27/29층, 남향",부동산뱅크 제공,25.07.02,15,2025-07-01 23:34:19,한강센트럴자이1단지,경기도 김포시 장기동 2193,112.54B/84.96,51500.0,53750.0,54750.0,금빛자이공인,031-989-2017,2500.0,4.85,한강센트럴자이1단지,112.0
2025-07-03 00:44:30,한강센트럴자이1단지 125동,경기도,김포시,장기동,112C/84,"4억 9,000",49000.0,27/29층,남향,"112C/84m², 27/29층, 남향",매경부동산 제공,25.07.02,11,2025-07-01 23:34:19,한강센트럴자이1단지,경기도 김포시 장기동 2193,112.54B/84.96,51500.0,53750.0,54750.0,금빛자이공인,031-989-2017,2500.0,4.85,한강센트럴자이1단지,112.0
2025-07-03 00:44:30,한강센트럴자이1단지 133동,경기도,김포시,장기동,112C/84,"4억 9,000",49000.0,3/21층,남향,"112C/84m², 3/21층, 남향",매경부동산 제공,25.07.02,20,2025-07-01 23:34:19,한강센트럴자이1단지,경기도 김포시 장기동 2193,112.54B/84.96,51500.0,53750.0,54750.0,금빛자이공인,031-989-2017,2500.0,4.85,한강센트럴자이1단지,112.0
2025-07-03 00:44:49,한강센트럴자이2단지 203동,경기도,김포시,장기동,112C/84,"4억 7,500",47500.0,5/27층,남향,"112C/84m², 5/27층, 남향",매경부동산 제공,25.07.01,8,2025-07-01 23:34:37,한강센트럴자이2단지,경기도 김포시 장기동 2187,112.46B/84.96,49750.0,51500.0,53250.0,금빛자이공인,031-989-2017,2250.0,4.52,한강센트럴자이2단지,112.0
2025-07-03 00:44:49,한강센트럴자이2단지 203동,경기도,김포시,장기동,112C/84,"4억 7,500",47500.0,5/27층,남동향,"112C/84m², 5/27층, 남동향",매경부동산 제공,25.06.30,1,2025-07-01 23:34:37,한강센트럴자이2단지,경기도 김포시 장기동 2187,112.46B/84.96,49750.0,51500.0,53250.0,금빛자이공인,031-989-2017,2250.0,4.52,한강센트럴자이2단지,112.0
2025-07-03 00:44:49,한강센트럴자이2단지 203동,경기도,김포시,장기동,112C/84,"4억 7,500",47500.0,5/27층,남향,"112C/84m², 5/27층, 남향",부동산뱅크 제공,25.06.30,9,2025-07-01 23:34:37,한강센트럴자이2단지,경기도 김포시 장기동 2187,112.46B/84.96,49750.0,51500.0,53250.0,금빛자이공인,031-989-2017,2250.0,4.52,한강센트럴자이2단지,112.0
2025-07-03 00:44:49,한강센트럴자이2단지 203동,경기도,김포시,장기동,112C/84,"4억 7,500",47500.0,5/27층,남향,"112C/84m², 5/27층, 남향",부동산뱅크 제공,25.07.02,14,2025-07-01 23:34:37,한강센트럴자이2단지,경기도 김포시 장기동 2187,112.46B/84.96,49750.0,51500.0,53250.0,금빛자이공인,031-989-2017,2250.0,4.52,한강센트럴자이2단지,112.0
