네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-16 06:20:47,두산 101동,3828,서울시,종로구,창신동,111/84,"9억 6,500",96500.0,,동향,"111/84m², 저/23층, 동향",부동산써브 제공,25.07.07,41,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,111.23/84.90,100000.0,108000.0,110000.0,미래공인,02-765-4900,3500.0,3.5,두산,111
2025-07-16 06:08:43,마운틴뷰 1동,128388,서울시,종로구,구기동,91B/74,"5억 4,000",54000.0,1/6층,남동향,"91B/74m², 1/6층, 남동향",부동산써브 제공,25.07.11,1,2025-07-02 16:34:28,마운틴뷰,서울특별시 종로구 구기동 125-5,91.22B/74.87,57400.0,62900.0,71800.0,정보없음,정보없음,3400.0,5.92,마운틴뷰,91B
2025-07-16 06:14:02,인왕산2차아이파크 201동,107071,서울시,종로구,무악동,144A/112,14억,140014.0,6/16층,남동향,"144A/112m², 6/16층, 남동향",매경부동산 제공,25.07.02,33,2025-07-02 16:39:50,인왕산2차아이파크,서울특별시 종로구 무악동 88,144.52A/112.81,142500.0,147500.0,152500.0,IPARK현대공인,02-720-7272,2486.0,1.74,인왕산2차아이파크,144A
2025-07-16 06:14:02,인왕산2차아이파크 201동,107071,서울시,종로구,무악동,144A/112,14억,140014.0,6/16층,남동향,"144A/112m², 6/16층, 남동향",부동산뱅크 제공,25.07.11,41,2025-07-02 16:39:50,인왕산2차아이파크,서울특별시 종로구 무악동 88,144.52A/112.81,142500.0,147500.0,152500.0,IPARK현대공인,02-720-7272,2486.0,1.74,인왕산2차아이파크,144A
2025-07-16 06:14:02,인왕산2차아이파크 201동,107071,서울시,종로구,무악동,144A/112,14억,140014.0,6/16층,남향,"144A/112m², 6/16층, 남향",매경부동산 제공,25.07.03,57,2025-07-02 16:39:50,인왕산2차아이파크,서울특별시 종로구 무악동 88,144.52A/112.81,142500.0,147500.0,152500.0,IPARK현대공인,02-720-7272,2486.0,1.74,인왕산2차아이파크,144A
2025-07-16 06:14:02,인왕산2차아이파크 201동,107071,서울시,종로구,무악동,144A/112,14억,140014.0,6/16층,남동향,"144A/112m², 6/16층, 남동향",매경부동산 제공,25.07.03,58,2025-07-02 16:39:50,인왕산2차아이파크,서울특별시 종로구 무악동 88,144.52A/112.81,142500.0,147500.0,152500.0,IPARK현대공인,02-720-7272,2486.0,1.74,인왕산2차아이파크,144A
2025-07-16 06:14:02,인왕산2차아이파크 201동,107071,서울시,종로구,무악동,144A/112,14억,140014.0,6/16층,남향,"144A/112m², 6/16층, 남향",매경부동산 제공,25.07.11,39,2025-07-02 16:39:50,인왕산2차아이파크,서울특별시 종로구 무악동 88,144.52A/112.81,142500.0,147500.0,152500.0,IPARK현대공인,02-720-7272,2486.0,1.74,인왕산2차아이파크,144A
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,"7억 9,000",79000.0,1/23층,동향,"86B/59m², 1/23층, 동향",매경부동산 제공,25.07.12,9,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,2000.0,2.47,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,"7억 9,000",79000.0,1/23층,동향,"86B/59m², 1/23층, 동향",부동산써브 제공,25.07.07,18,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,2000.0,2.47,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,"7억 9,000",79000.0,1/23층,동향,"86B/59m², 1/23층, 동향",부동산써브 제공,25.06.24,33,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,2000.0,2.47,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,"7억 9,000",79000.0,1/23층,동향,"86B/59m², 1/23층, 동향",아실 제공,25.06.17,48,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,2000.0,2.47,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,"7억 9,000",79000.0,1/23층,동향,"86B/59m², 1/23층, 동향",부동산써브 제공,25.06.20,43,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,2000.0,2.47,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,"7억 9,000",79000.0,1/23층,동향,"86B/59m², 1/23층, 동향",부동산써브 제공,25.07.09,12,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,2000.0,2.47,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,"7억 9,000",79000.0,1/23층,동향,"86B/59m², 1/23층, 동향",부동산뱅크 제공,25.06.28,27,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,2000.0,2.47,두산,86B
2025-07-16 06:11:10,리치캐슬 1동,24627,서울시,종로구,명륜1가,72/61,"4억 3,000",43000.0,4/6층,북동향,"72/61m², 4/6층, 북동향",부동산써브 제공,25.07.02,6,2025-07-02 16:37:41,리치캐슬,서울특별시 종로구 명륜1가 33-85,72.01/61.35,44700.0,46400.0,47500.0,정보없음,정보없음,1700.0,3.8,리치캐슬,72
2025-07-16 06:32:55,삼성 101동,969,서울시,종로구,평창동,85B/59,"6억 3,000",63000.0,1/15층,남향,"85B/59m², 1/15층, 남향",매경부동산 제공,25.07.08,8,2025-07-02 16:52:06,삼성,서울특별시 종로구 평창동 596,85.69B/59.97,64500.0,67500.0,70500.0,귀빈부동산공인,02-396-1300,1500.0,2.33,삼성,85B
2025-07-16 06:32:55,삼성 101동,969,서울시,종로구,평창동,85B/59,"6억 3,000",63000.0,1/15층,남동향,"85B/59m², 1/15층, 남동향",부동산뱅크 제공,25.07.14,3,2025-07-02 16:52:06,삼성,서울특별시 종로구 평창동 596,85.69B/59.97,64500.0,67500.0,70500.0,귀빈부동산공인,02-396-1300,1500.0,2.33,삼성,85B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,8억,80008.0,2/23층,동향,"86B/59m², 2/23층, 동향",매경부동산 제공,25.07.08,28,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,992.0,1.22,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,8억,80008.0,2/23층,동향,"86B/59m², 2/23층, 동향",부동산써브 제공,25.07.03,38,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,992.0,1.22,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,8억,80008.0,1/23층,동향,"86B/59m², 1/23층, 동향",매경부동산 제공,25.07.12,7,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,992.0,1.22,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,8억,80008.0,1/23층,동향,"86B/59m², 1/23층, 동향",부동산써브 제공,25.07.03,24,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,992.0,1.22,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,8억,80008.0,1/23층,동향,"86B/59m², 1/23층, 동향",부동산써브 제공,25.06.23,35,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,992.0,1.22,두산,86B
2025-07-16 06:20:47,두산 103동,3828,서울시,종로구,창신동,86B/59,8억,80008.0,2/23층,동향,"86B/59m², 2/23층, 동향",부동산써브 제공,25.06.30,44,2025-07-02 16:47:05,두산,서울특별시 종로구 창신동 232,86.32B/59.95,81000.0,83000.0,86000.0,미래공인,02-765-4900,992.0,1.22,두산,86B
2025-07-16 06:13:23,무악현대 101동,1235,서울시,종로구,무악동,84/60,"8억 8,000",88000.0,1/13층,남동향,"84/60m², 1/13층, 남동향",부동산뱅크 제공,25.06.30,42,2025-07-02 16:39:32,무악현대,서울특별시 종로구 무악동 82,84.33/60.00,88500.0,95500.0,100000.0,정보없음,정보없음,500.0,0.56,무악현대,84
2025-07-16 06:13:23,무악현대 101동,1235,서울시,종로구,무악동,84/60,"8억 8,000",88000.0,,남서향,"84/60m², 저/13층, 남서향",매경부동산 제공,25.06.28,55,2025-07-02 16:39:32,무악현대,서울특별시 종로구 무악동 82,84.33/60.00,88500.0,95500.0,100000.0,정보없음,정보없음,500.0,0.56,무악현대,84
