네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-11 12:35:16,덕소강변삼익 109동,경기도,남양주시,와부읍,121/100,"6억 2,000",62000.0,1/17층,남서향,"121/100m², 1/17층, 남서향",매경부동산 제공,25.07.08,3,2025-07-02 00:25:54,덕소강변삼익,경기도 남양주시 와부읍 600-3,121.70/100.35,74000.0,79000.0,83000.0,제일공인,031-521-0032,12000.0,16.22,덕소강변삼익,121
2025-07-11 12:34:41,남양주덕소동부센트레빌 101동,경기도,남양주시,와부읍,114A/84,"5억 4,000",54000.0,2/18층,남동향,"114A/84m², 2/18층, 남동향",매경부동산 제공,25.07.04,17,2025-07-02 00:25:37,남양주덕소동부센트레빌,경기도 남양주시 와부읍 613,114.84A탑층/84.98,65000.0,70000.0,73500.0,스피드공인,031-576-8282,11000.0,16.92,남양주덕소동부센트레빌,114A
2025-07-11 12:45:14,한솔강변마을 102동,경기도,남양주시,와부읍,109B/80,"5억 1,000",51000.0,1/25층,남동향,"109B/80m², 1/25층, 남동향",매경부동산 제공,25.07.10,31,2025-07-02 00:32:28,한솔강변마을,경기도 남양주시 와부읍 528-14,109.27B/80.25,60000.0,65500.0,70000.0,오지명공인,031-521-9900,9000.0,15.0,한솔강변마을,109B
2025-07-11 12:34:41,남양주덕소동부센트레빌 106동,경기도,남양주시,와부읍,114A/84,"5억 8,000",58000.0,11/19층,남동향,"114A/84m², 11/19층, 남동향",매경부동산 제공,25.07.02,31,2025-07-02 00:25:37,남양주덕소동부센트레빌,경기도 남양주시 와부읍 613,114.84A탑층/84.98,65000.0,70000.0,73500.0,스피드공인,031-576-8282,7000.0,10.77,남양주덕소동부센트레빌,114A
2025-07-11 12:34:41,남양주덕소동부센트레빌 117동,경기도,남양주시,와부읍,114A/84,"5억 8,000",58000.0,17/20층,남동향,"114A/84m², 17/20층, 남동향",매경부동산 제공,25.07.01,33,2025-07-02 00:25:37,남양주덕소동부센트레빌,경기도 남양주시 와부읍 613,114.84A탑층/84.98,65000.0,70000.0,73500.0,스피드공인,031-576-8282,7000.0,10.77,남양주덕소동부센트레빌,114A
2025-07-11 12:34:41,남양주덕소동부센트레빌 117동,경기도,남양주시,와부읍,114A/84,"5억 8,000",58000.0,17/20층,남동향,"114A/84m², 17/20층, 남동향",매경부동산 제공,25.07.04,18,2025-07-02 00:25:37,남양주덕소동부센트레빌,경기도 남양주시 와부읍 613,114.84A탑층/84.98,65000.0,70000.0,73500.0,스피드공인,031-576-8282,7000.0,10.77,남양주덕소동부센트레빌,114A
2025-07-11 12:34:41,남양주덕소동부센트레빌 117동,경기도,남양주시,와부읍,114A/84,"5억 8,000",58000.0,17/20층,남동향,"114A/84m², 17/20층, 남동향",부동산써브 제공,25.07.05,14,2025-07-02 00:25:37,남양주덕소동부센트레빌,경기도 남양주시 와부읍 613,114.84A탑층/84.98,65000.0,70000.0,73500.0,스피드공인,031-576-8282,7000.0,10.77,남양주덕소동부센트레빌,114A
2025-07-11 13:03:02,신영지웰 2009동,경기도,남양주시,진접읍,193/155,"6억 8,000",68000.0,1/12층,남향,"193/155m², 1/12층, 남향",이실장플러스 제공,25.06.30,34,2025-07-02 00:41:07,신영지웰,경기도 남양주시 진접읍 1075,193.23/155.77,75000.0,78000.0,80000.0,진접신영지웰부동산공인,031-575-2999,7000.0,9.33,신영지웰,193
2025-07-11 12:35:38,덕소강변현대홈타운 106동,경기도,남양주시,와부읍,213/168,8억,80008.0,1/20층,남서향,"213/168m², 1/20층, 남서향",매경부동산 제공,25.07.10,1,2025-07-02 00:26:12,덕소강변현대홈타운,경기도 남양주시 와부읍 600-15,213.79/168.75,86500.0,97500.0,110000.0,현대홈타운공인,031-521-9600,6492.0,7.51,덕소강변현대홈타운,213
2025-07-11 12:34:41,남양주덕소동부센트레빌 102동,경기도,남양주시,와부읍,114A/84,"5억 9,000",59000.0,13/19층,남동향,"114A/84m², 13/19층, 남동향",아실 제공,25.07.11,1,2025-07-02 00:25:37,남양주덕소동부센트레빌,경기도 남양주시 와부읍 613,114.84A탑층/84.98,65000.0,70000.0,73500.0,스피드공인,031-576-8282,6000.0,9.23,남양주덕소동부센트레빌,114A
2025-07-11 12:34:41,남양주덕소동부센트레빌 102동,경기도,남양주시,와부읍,114A/84,"5억 9,000",59000.0,13/19층,남동향,"114A/84m², 13/19층, 남동향",선방 제공,25.07.08,6,2025-07-02 00:25:37,남양주덕소동부센트레빌,경기도 남양주시 와부읍 613,114.84A탑층/84.98,65000.0,70000.0,73500.0,스피드공인,031-576-8282,6000.0,9.23,남양주덕소동부센트레빌,114A
