네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-02 22:36:48,e편한세상광주역2단지 203동,경기도,광주시,역동,109A/84,6억,60006.0,1/17층,남서향,"109A/84m², 1/17층, 남서향",매경부동산 제공,25.07.02,9,2025-07-01 21:21:25,e편한세상광주역2단지,경기도 광주시 역동 244,109.77A/84.90,64500.0,68000.0,72000.0,베스트공인,031-761-8686,4494.0,6.97,e편한세상광주역2단지,109
2025-07-02 22:36:48,e편한세상광주역2단지 203동,경기도,광주시,역동,109A/84,6억,60006.0,1/17층,남서향,"109A/84m², 1/17층, 남서향",매경부동산 제공,25.07.02,14,2025-07-01 21:21:25,e편한세상광주역2단지,경기도 광주시 역동 244,109.77A/84.90,64500.0,68000.0,72000.0,베스트공인,031-761-8686,4494.0,6.97,e편한세상광주역2단지,109
2025-07-02 22:36:48,e편한세상광주역2단지 203동,경기도,광주시,역동,109A/84,6억,60006.0,1/17층,남서향,"109A/84m², 1/17층, 남서향",매경부동산 제공,25.07.01,20,2025-07-01 21:21:25,e편한세상광주역2단지,경기도 광주시 역동 244,109.77A/84.90,64500.0,68000.0,72000.0,베스트공인,031-761-8686,4494.0,6.97,e편한세상광주역2단지,109
2025-07-02 22:16:14,경안대우 103동,경기도,광주시,경안동,106A/84,"3억 3,000",33000.0,1/10층,남향,"106A/84m², 1/10층, 남향",부동산포스 제공,25.06.30,6,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,106.69A/84.93,37000.0,38000.0,39000.0,삼성공인,031-767-5222,4000.0,10.81,경안대우,106
2025-07-02 22:28:21,e편한세상테라스오포3단지 305동,경기도,광주시,신현동,106B/84,"4억 1,000",41000.0,1/9층,남향,"106B/84m², 1/9층, 남향",부동산포스 제공,25.06.30,4,2025-07-01 21:14:15,e편한세상테라스오포3단지,경기도 광주시 신현동 1242,106.10A/84.83,44500.0,46500.0,48500.0,행복한집공인,031-715-1100,3500.0,7.87,e편한세상테라스오포3단지,106
2025-07-02 22:28:21,e편한세상테라스오포3단지 305동,경기도,광주시,신현동,106B/84,"4억 1,000",41000.0,1/9층,남서향,"106B/84m², 1/9층, 남서향",매경부동산 제공,25.06.28,5,2025-07-01 21:14:15,e편한세상테라스오포3단지,경기도 광주시 신현동 1242,106.10A/84.83,44500.0,46500.0,48500.0,행복한집공인,031-715-1100,3500.0,7.87,e편한세상테라스오포3단지,106
2025-07-02 22:16:34,두진 101동,경기도,광주시,경안동,101/84,"2억 8,000",28000.0,,동향,"101/84m², 고/20층, 동향",부동산포스 제공,25.06.07,8,2025-07-01 21:03:27,두진,경기도 광주시 경안동 127,101.92/84.31,31000.0,32000.0,34000.0,두진공인,031-769-3800,3000.0,9.68,두진,101
2025-07-02 22:47:27,벽산블루밍1단지 106동,경기도,광주시,탄벌동,154/122,"4억 7,000",47000.0,7/20층,남서향,"154/122m², 7/20층, 남서향",매경부동산 제공,25.07.01,6,2025-07-01 21:30:33,벽산블루밍1단지,경기도 광주시 탄벌동 769,154.24/122.24,50000.0,55000.0,57000.0,괜찮은부동산공인,031-765-7650,3000.0,6.0,벽산블루밍1단지,154
2025-07-02 22:47:27,벽산블루밍1단지 106동,경기도,광주시,탄벌동,154/122,"4억 7,000",47000.0,7/20층,남서향,"154/122m², 7/20층, 남서향",매경부동산 제공,25.06.30,16,2025-07-01 21:30:33,벽산블루밍1단지,경기도 광주시 탄벌동 769,154.24/122.24,50000.0,55000.0,57000.0,괜찮은부동산공인,031-765-7650,3000.0,6.0,벽산블루밍1단지,154
2025-07-02 22:16:34,두진 101동,경기도,광주시,경안동,101/84,"2억 8,000",28000.0,,동향,"101/84m², 중/20층, 동향",한국공인중개사협회 제공,,14,2025-07-01 21:03:27,두진,경기도 광주시 경안동 127,101.92/84.31,31000.0,32000.0,34000.0,두진공인,031-769-3800,3000.0,9.68,두진,101
2025-07-02 22:16:14,경안대우 104동,경기도,광주시,경안동,106A/84,"3억 4,000",34000.0,2/10층,남향,"106A/84m², 2/10층, 남향",부동산포스 제공,25.06.30,5,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,106.69A/84.93,37000.0,38000.0,39000.0,삼성공인,031-767-5222,3000.0,8.11,경안대우,106
2025-07-02 22:16:34,두진 101동,경기도,광주시,경안동,101/84,"2억 8,000",28000.0,,동향,"101/84m², 고/20층, 동향",부동산포스 제공,25.06.20,6,2025-07-01 21:03:27,두진,경기도 광주시 경안동 127,101.92/84.31,31000.0,32000.0,34000.0,두진공인,031-769-3800,3000.0,9.68,두진,101
2025-07-02 22:16:14,경안대우 104동,경기도,광주시,경안동,106A/84,"3억 4,000",34000.0,2/10층,남향,"106A/84m², 2/10층, 남향",텐컴즈 제공,25.06.28,8,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,106.69A/84.93,37000.0,38000.0,39000.0,삼성공인,031-767-5222,3000.0,8.11,경안대우,106
2025-07-02 22:16:14,경안대우 104동,경기도,광주시,경안동,106A/84,"3억 4,000",34000.0,2/10층,남향,"106A/84m², 2/10층, 남향",텐컴즈 제공,25.06.28,7,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,106.69A/84.93,37000.0,38000.0,39000.0,삼성공인,031-767-5222,3000.0,8.11,경안대우,106
2025-07-02 22:16:14,경안대우 104동,경기도,광주시,경안동,106A/84,"3억 4,500",34500.0,1/10층,남향,"106A/84m², 1/10층, 남향",이실장플러스 제공,25.06.16,19,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,106.69A/84.93,37000.0,38000.0,39000.0,삼성공인,031-767-5222,2500.0,6.76,경안대우,106
2025-07-02 22:16:14,경안대우 104동,경기도,광주시,경안동,106A/84,"3억 4,500",34500.0,1/10층,남향,"106A/84m², 1/10층, 남향",텐컴즈 제공,25.06.19,14,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,106.69A/84.93,37000.0,38000.0,39000.0,삼성공인,031-767-5222,2500.0,6.76,경안대우,106
2025-07-02 22:16:14,경안대우 104동,경기도,광주시,경안동,106A/84,"3억 4,500",34500.0,1/10층,남향,"106A/84m², 1/10층, 남향",부동산포스 제공,25.06.12,13,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,106.69A/84.93,37000.0,38000.0,39000.0,삼성공인,031-767-5222,2500.0,6.76,경안대우,106
2025-07-02 22:31:37,동성1차 106동,경기도,광주시,쌍령동,109/84,"2억 7,000",27000.0,1/20층,남동향,"109/84m², 1/20층, 남동향",매경부동산 제공,25.07.02,2,2025-07-01 21:17:13,동성1차,경기도 광주시 쌍령동 337,109.33/84.98,29500.0,31500.0,33000.0,초월역한라모아부동산공인,031-797-4175,2500.0,8.47,동성1차,109
2025-07-02 22:27:23,e편한세상태재1단지 101동,경기도,광주시,신현동,111/84,"5억 6,000",56000.0,2/15층,남향,"111/84m², 2/15층, 남향",매경부동산 제공,25.06.28,12,2025-07-01 21:13:27,e편한세상태재1단지,경기도 광주시 신현동 1236,111.13/84.98,58000.0,59500.0,61000.0,광장부동산공인,031-711-0069,2000.0,3.45,e편한세상태재1단지,111
2025-07-02 22:16:14,경안대우 106동,경기도,광주시,경안동,80A/59,"2억 9,000",29000.0,1/10층,동향,"80A/59m², 1/10층, 동향",부동산포스 제공,25.06.17,17,2025-07-01 21:03:11,경안대우,경기도 광주시 경안동 157-2,80.50A/59.92,31000.0,32000.0,34500.0,삼성공인,031-767-5222,2000.0,6.45,경안대우,80
2025-07-02 22:39:26,현대 103동,경기도,광주시,장지동,127/99,"3억 7,000",37000.0,5/20층,남향,"127/99m², 5/20층, 남향",매경부동산 제공,25.06.23,15,2025-07-01 21:23:42,현대,경기도 광주시 장지동 692-61,127.03/99.95,39000.0,41500.0,43000.0,경남시그니처공인,031-8027-8414,2000.0,5.13,현대,127
2025-07-02 22:23:36,우남퍼스트빌 101동,경기도,광주시,삼동,107/84,"4억 3,000",43000.0,1/15층,남동향,"107/84m², 1/15층, 남동향",매경부동산 제공,25.06.30,3,2025-07-01 21:10:23,우남퍼스트빌,경기도 광주시 삼동 504,107.98/84.90,45000.0,50000.0,53000.0,행운공인,031-798-3989,2000.0,4.44,우남퍼스트빌,107
2025-07-02 22:23:36,우남퍼스트빌 101동,경기도,광주시,삼동,107/84,"4억 3,000",43000.0,1/15층,남향,"107/84m², 1/15층, 남향",매경부동산 제공,25.06.20,15,2025-07-01 21:10:23,우남퍼스트빌,경기도 광주시 삼동 504,107.98/84.90,45000.0,50000.0,53000.0,행운공인,031-798-3989,2000.0,4.44,우남퍼스트빌,107
2025-07-02 22:48:26,우림루미아트 105동,경기도,광주시,탄벌동,78/59,"2억 3,000",23000.0,1/19층,남향,"78/59m², 1/19층, 남향",매경부동산 제공,25.06.30,11,2025-07-01 21:31:05,우림루미아트,경기도 광주시 탄벌동 762,78.42/59.95,24500.0,25250.0,26250.0,현대공인,031-798-0027,1500.0,6.12,우림루미아트,78
2025-07-02 22:48:06,우림루미아트 105동,경기도,광주시,탄벌동,78/59,"2억 3,000",23000.0,1/19층,남향,"78/59m², 1/19층, 남향",매경부동산 제공,25.06.30,11,2025-07-01 21:31:05,우림루미아트,경기도 광주시 탄벌동 762,78.42/59.95,24500.0,25250.0,26250.0,현대공인,031-798-0027,1500.0,6.12,우림루미아트,78
