네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-16 13:55:29,만석웰카운티 102동,104072,인천시,동구,만석동,112B/84,"3억 3,000",33000.0,,남서향,"112B/84m², 저/26층, 남서향",알터 제공,25.07.15,2,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,112.47B/84.97,34750.0,36250.0,37250.0,만석비치타운공인,032-762-7070,1750.0,5.04,만석웰카운티,112B
2025-07-16 13:55:29,만석웰카운티 103동,104072,인천시,동구,만석동,113A/84,"3억 3,000",33000.0,,남서향,"113A/84m², 고/23층, 남서향",알터 제공,25.06.18,19,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,113.05A/84.94,34750.0,36250.0,37250.0,만석비치타운공인,032-762-7070,1750.0,5.04,만석웰카운티,113A
2025-07-16 14:06:02,송현주공 107동,9228,인천시,동구,송현동,83/59,"1억 6,000",16000.0,,남동향,"83/59m², 중/15층, 남동향",한국공인중개사협회 제공,,36,2025-07-02 20:33:02,송현주공,인천광역시 동구 송현동 6-26,83.11/59.97,17500.0,18250.0,19250.0,부동산써브반석공인,032-777-0022,1500.0,8.57,송현주공,83
2025-07-16 14:06:29,미륭 109동,9573,인천시,동구,화수동,49/39,"9,200",9200.0,5/5층,남동향,"49/39m², 5/5층, 남동향",알터 제공,25.06.25,26,2025-07-02 20:33:21,미륭,인천광역시 동구 화수동 2-7,49.71/39.92,10250.0,11000.0,11750.0,화도공인,032-763-6070,1050.0,10.24,미륭,49
2025-07-16 13:55:29,만석웰카운티 102동,104072,인천시,동구,만석동,112B/84,"3억 4,000",34000.0,13/26층,남향,"112B/84m², 13/26층, 남향",알터 제공,25.06.30,4,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,112.47B/84.97,34750.0,36250.0,37250.0,만석비치타운공인,032-762-7070,750.0,2.16,만석웰카운티,112B
2025-07-16 13:59:30,송림휴먼시아1단지 109동,25765,인천시,동구,송림동,149/114,"3억 9,000",39000.0,6/24층,남향,"149/114m², 6/24층, 남향",알터 제공,25.07.12,13,2025-07-02 20:29:44,송림휴먼시아1단지,인천광역시 동구 송림동 341,149.75/114.81,39750.0,40750.0,42750.0,정보없음,정보없음,750.0,1.89,송림휴먼시아1단지,149
2025-07-16 13:55:29,만석웰카운티 102동,104072,인천시,동구,만석동,112B/84,"3억 4,000",34000.0,2/26층,남향,"112B/84m², 2/26층, 남향",알터 제공,25.06.18,11,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,112.47B/84.97,34750.0,36250.0,37250.0,만석비치타운공인,032-762-7070,750.0,2.16,만석웰카운티,112B
2025-07-16 13:55:29,만석웰카운티 102동,104072,인천시,동구,만석동,112B/84,"3억 4,000",34000.0,2/26층,남향,"112B/84m², 2/26층, 남향",알터 제공,25.06.23,7,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,112.47B/84.97,34750.0,36250.0,37250.0,만석비치타운공인,032-762-7070,750.0,2.16,만석웰카운티,112B
2025-07-16 13:59:30,송림휴먼시아1단지 109동,25765,인천시,동구,송림동,149/114,"3억 9,000",39000.0,6/24층,남향,"149/114m², 6/24층, 남향",부동산써브 제공,25.07.03,33,2025-07-02 20:29:44,송림휴먼시아1단지,인천광역시 동구 송림동 341,149.75/114.81,39750.0,40750.0,42750.0,정보없음,정보없음,750.0,1.89,송림휴먼시아1단지,149
2025-07-16 13:55:29,만석웰카운티 101동,104072,인천시,동구,만석동,101A/75,3억,30003.0,,남서향,"101A/75m², 고/22층, 남서향",알터 제공,25.06.27,16,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,101.60A/75.92,30750.0,31750.0,32750.0,만석비치타운공인,032-762-7070,747.0,2.43,만석웰카운티,101A
2025-07-16 13:55:29,만석웰카운티 103동,104072,인천시,동구,만석동,101B/75,3억,30003.0,8/23층,남서향,"101B/75m², 8/23층, 남서향",알터 제공,25.06.27,14,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,101.25B/75.97,30750.0,31750.0,32750.0,만석비치타운공인,032-762-7070,747.0,2.43,만석웰카운티,101B
2025-07-16 14:06:02,송현주공 103동,9228,인천시,동구,송현동,51C/36,"9,500",9500.0,,남향,"51C/36m², 고/12층, 남향",한국공인중개사협회 제공,,40,2025-07-02 20:33:02,송현주공,인천광역시 동구 송현동 6-26,51.90C/36.00,10000.0,10500.0,11250.0,부동산써브반석공인,032-777-0022,500.0,5.0,송현주공,51C
2025-07-16 14:06:02,송현주공 102동,9228,인천시,동구,송현동,49B/35,"9,500",9500.0,10/15층,남동향,"49B/35m², 10/15층, 남동향",부동산써브 제공,25.06.21,17,2025-07-02 20:33:02,송현주공,인천광역시 동구 송현동 6-26,49.96B/35.28,10000.0,10500.0,11250.0,부동산써브반석공인,032-777-0022,500.0,5.0,송현주공,49B
2025-07-16 14:06:29,미륭 112동,9573,인천시,동구,화수동,59/49,"1억 2,500",12500.0,1/5층,남동향,"59/49m², 1/5층, 남동향",알터 제공,25.07.03,16,2025-07-02 20:33:21,미륭,인천광역시 동구 화수동 2-7,59.98/49.83,13000.0,14000.0,15000.0,화도공인,032-763-6070,500.0,3.85,미륭,59
2025-07-16 13:55:29,만석웰카운티 102동,104072,인천시,동구,만석동,112B/84,"3억 4,500",34500.0,13/26층,남향,"112B/84m², 13/26층, 남향",알터 제공,25.07.02,8,2025-07-02 20:27:35,만석웰카운티,인천광역시 동구 만석동 127,112.47B/84.97,34750.0,36250.0,37250.0,만석비치타운공인,032-762-7070,250.0,0.72,만석웰카운티,112B
2025-07-16 14:07:10,화도진그린빌주공 103동,11081,인천시,동구,화수동,107A/79,"2억 8,000",28000.0,1/16층,남향,"107A/79m², 1/16층, 남향",알터 제공,25.07.10,5,2025-07-02 20:33:47,화도진그린빌주공,인천광역시 동구 화수동 321,107.52A/79.70,28250.0,29250.0,30250.0,대성공인,032-777-1112,250.0,0.88,화도진그린빌주공,107A
2025-07-16 14:07:10,화도진그린빌주공 103동,11081,인천시,동구,화수동,107A/79,"2억 8,000",28000.0,1/16층,남향,"107A/79m², 1/16층, 남향",알터 제공,25.07.01,4,2025-07-02 20:33:47,화도진그린빌주공,인천광역시 동구 화수동 321,107.52A/79.70,28250.0,29250.0,30250.0,대성공인,032-777-1112,250.0,0.88,화도진그린빌주공,107A
2025-07-16 14:07:10,화도진그린빌주공 103동,11081,인천시,동구,화수동,107A/79,"2억 8,000",28000.0,1/16층,남향,"107A/79m², 1/16층, 남향",알터 제공,25.06.24,8,2025-07-02 20:33:47,화도진그린빌주공,인천광역시 동구 화수동 321,107.52A/79.70,28250.0,29250.0,30250.0,대성공인,032-777-1112,250.0,0.88,화도진그린빌주공,107A
2025-07-16 14:07:10,화도진그린빌주공 103동,11081,인천시,동구,화수동,107A/79,"2억 8,000",28000.0,,남동향,"107A/79m², 저/16층, 남동향",한국공인중개사협회 제공,,23,2025-07-02 20:33:47,화도진그린빌주공,인천광역시 동구 화수동 321,107.52A/79.70,28250.0,29250.0,30250.0,대성공인,032-777-1112,250.0,0.88,화도진그린빌주공,107A
2025-07-16 14:06:29,미륭 105동,9573,인천시,동구,화수동,49/39,1억,10001.0,5/5층,남동향,"49/39m², 5/5층, 남동향",알터 제공,25.06.19,35,2025-07-02 20:33:21,미륭,인천광역시 동구 화수동 2-7,49.71/39.92,10250.0,11000.0,11750.0,화도공인,032-763-6070,249.0,2.43,미륭,49
2025-07-16 14:06:29,미륭 106동,9573,인천시,동구,화수동,49/39,1억,10001.0,3/5층,남동향,"49/39m², 3/5층, 남동향",알터 제공,25.07.10,6,2025-07-02 20:33:21,미륭,인천광역시 동구 화수동 2-7,49.71/39.92,10250.0,11000.0,11750.0,화도공인,032-763-6070,249.0,2.43,미륭,49
