네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-03 06:48:32,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,"9억 9,000",99000.0,1/22층,남향,"143/121m², 1/22층, 남향",텐컴즈 제공,25.06.30,4,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,3500.0,3.41,분당동원로얄듀크,143.0
2025-07-03 06:48:52,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,"9억 9,000",99000.0,1/22층,남향,"143/121m², 1/22층, 남향",텐컴즈 제공,25.06.30,4,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,3500.0,3.41,분당동원로얄듀크,143.0
2025-07-03 06:49:12,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,"9억 9,000",99000.0,1/22층,남향,"143/121m², 1/22층, 남향",텐컴즈 제공,25.06.30,4,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,3500.0,3.41,분당동원로얄듀크,143.0
2025-07-03 06:48:52,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,10억,100010.0,10/22층,남향,"143/121m², 10/22층, 남향",텐컴즈 제공,25.06.16,18,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,2490.0,2.43,분당동원로얄듀크,143.0
2025-07-03 06:49:12,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,10억,100010.0,10/22층,남향,"143/121m², 10/22층, 남향",텐컴즈 제공,25.06.16,18,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,2490.0,2.43,분당동원로얄듀크,143.0
2025-07-03 06:49:12,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,10억,100010.0,1/22층,남향,"143/121m², 1/22층, 남향",부동산써브 제공,25.06.13,15,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,2490.0,2.43,분당동원로얄듀크,143.0
2025-07-03 06:49:12,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,10억,100010.0,10/22층,남향,"143/121m², 10/22층, 남향",매경부동산 제공,25.06.20,11,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,2490.0,2.43,분당동원로얄듀크,143.0
2025-07-03 06:49:12,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,10억,100010.0,10/22층,남향,"143/121m², 10/22층, 남향",텐컴즈 제공,25.06.26,7,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,2490.0,2.43,분당동원로얄듀크,143.0
2025-07-03 06:48:52,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,10억,100010.0,10/22층,남향,"143/121m², 10/22층, 남향",부동산써브 제공,25.06.14,19,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,2490.0,2.43,분당동원로얄듀크,143.0
2025-07-03 06:48:52,분당동원로얄듀크 104동,경기도,성남시 분당구,야탑동,143/121,10억,100010.0,1/22층,남향,"143/121m², 1/22층, 남향",부동산써브 제공,25.06.13,15,2025-07-02 04:25:07,분당동원로얄듀크,경기도 성남시 분당구 야탑동 190,143.65/121.24,102500.0,107500.0,111000.0,우리공인,031-703-3434,2490.0,2.43,분당동원로얄듀크,143.0
