네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-13 20:50:18,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",부동산뱅크 제공,25.07.12,23,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:18,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",이실장플러스 제공,25.07.11,39,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:18,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",부동산뱅크 제공,25.07.11,41,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:19,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",아실 제공,25.07.07,128,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:19,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",부동산뱅크 제공,25.07.08,110,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:53:16,중앙하이츠빌2단지 209동,11638,서울시,성북구,정릉동,107B/84,"6억 3,000",63000.0,1/14층,남향,"107B/84m², 1/14층, 남향",부동산뱅크 제공,25.07.05,20,2025-07-02 10:57:34,중앙하이츠빌2단지,서울특별시 성북구 정릉동 435,107.01B/84.95,68000.0,71500.0,74000.0,하늘공인,02-909-5588,5000.0,7.35,중앙하이츠빌2단지,107B
2025-07-13 20:53:16,중앙하이츠빌2단지 209동,11638,서울시,성북구,정릉동,107B/84,"6억 3,000",63000.0,1/14층,남향,"107B/84m², 1/14층, 남향",부동산써브 제공,25.06.27,38,2025-07-02 10:57:34,중앙하이츠빌2단지,서울특별시 성북구 정릉동 435,107.01B/84.95,68000.0,71500.0,74000.0,하늘공인,02-909-5588,5000.0,7.35,중앙하이츠빌2단지,107B
2025-07-13 20:53:16,중앙하이츠빌2단지 209동,11638,서울시,성북구,정릉동,107B/84,"6억 3,000",63000.0,1/14층,남향,"107B/84m², 1/14층, 남향",매경부동산 제공,25.06.16,73,2025-07-02 10:57:34,중앙하이츠빌2단지,서울특별시 성북구 정릉동 435,107.01B/84.95,68000.0,71500.0,74000.0,하늘공인,02-909-5588,5000.0,7.35,중앙하이츠빌2단지,107B
2025-07-13 20:53:16,중앙하이츠빌2단지 209동,11638,서울시,성북구,정릉동,107B/84,"6억 3,000",63000.0,1/14층,남향,"107B/84m², 1/14층, 남향",부동산뱅크 제공,25.06.25,75,2025-07-02 10:57:34,중앙하이츠빌2단지,서울특별시 성북구 정릉동 435,107.01B/84.95,68000.0,71500.0,74000.0,하늘공인,02-909-5588,5000.0,7.35,중앙하이츠빌2단지,107B
2025-07-13 20:53:16,중앙하이츠빌2단지 209동,11638,서울시,성북구,정릉동,107B/84,"6억 3,000",63000.0,1/14층,남향,"107B/84m², 1/14층, 남향",부동산포스 제공,25.06.17,96,2025-07-02 10:57:34,중앙하이츠빌2단지,서울특별시 성북구 정릉동 435,107.01B/84.95,68000.0,71500.0,74000.0,하늘공인,02-909-5588,5000.0,7.35,중앙하이츠빌2단지,107B
2025-07-13 20:50:18,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",아실 제공,25.07.12,14,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:18,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",부동산뱅크 제공,25.07.12,32,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:18,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,2/19층,동향,"141B/114m², 2/19층, 동향",부동산114 제공,25.07.12,6,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:19,정릉풍림아이원 109동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,1/18층,동향,"141B/114m², 1/18층, 동향",매경부동산 제공,25.07.07,130,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:19,정릉풍림아이원 109동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,,동향,"141B/114m², 저/18층, 동향",아실 제공,25.07.11,162,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 20:50:19,정릉풍림아이원 115동,3426,서울시,성북구,정릉동,141B/114,"6억 5,000",65000.0,,동향,"141B/114m², 저/19층, 동향",선방 제공,25.06.20,415,2025-07-02 10:56:20,정릉풍림아이원,서울특별시 성북구 정릉동 239,141.56B/114.75,70000.0,73000.0,78500.0,OK공인,02-919-5900,5000.0,7.14,정릉풍림아이원,141B
2025-07-13 19:53:41,"한신,한진 201동",582,서울시,성북구,돈암동,164/132,"8억 5,000",85000.0,4/20층,동향,"164/132m², 4/20층, 동향",매경부동산 제공,25.06.16,343,2025-07-02 10:36:39,"한신,한진",서울특별시 성북구 돈암동 609-1,164.28/132.96,89500.0,95000.0,105000.0,정보없음,정보없음,4500.0,5.03,"한신,한진",164
2025-07-13 19:53:41,"한신,한진 201동",582,서울시,성북구,돈암동,164/132,"8억 5,000",85000.0,,남향,"164/132m², 저/20층, 남향",부동산써브 제공,25.06.19,399,2025-07-02 10:36:39,"한신,한진",서울특별시 성북구 돈암동 609-1,164.28/132.96,89500.0,95000.0,105000.0,정보없음,정보없음,4500.0,5.03,"한신,한진",164
2025-07-13 20:41:07,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남서향,"110/84m², 1/20층, 남서향",부동산뱅크 제공,25.06.17,37,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:41:07,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남향,"110/84m², 1/20층, 남향",부동산뱅크 제공,25.06.24,24,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:41:07,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남향,"110/84m², 1/20층, 남향",부동산뱅크 제공,25.06.24,23,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:41:07,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남서향,"110/84m², 1/20층, 남서향",부동산써브 제공,25.06.25,9,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:41:07,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남서향,"110/84m², 1/20층, 남서향",부동산뱅크 제공,25.06.13,38,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:40:40,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남서향,"110/84m², 1/20층, 남서향",부동산뱅크 제공,25.06.13,38,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:40:40,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남향,"110/84m², 1/20층, 남향",부동산뱅크 제공,25.06.24,25,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:38:47,정릉꿈에그린 202동,109073,서울시,성북구,정릉동,81/59,"6억 8,000",68000.0,1/13층,남동향,"81/59m², 1/13층, 남동향",부동산뱅크 제공,25.06.24,28,2025-07-02 10:53:59,정릉꿈에그린,서울특별시 성북구 정릉동 1037,81.41/59.63,72500.0,75500.0,80500.0,미소공인,02-3292-4989,4500.0,6.21,정릉꿈에그린,81
2025-07-13 20:38:47,정릉꿈에그린 202동,109073,서울시,성북구,정릉동,81/59,"6억 8,000",68000.0,1/13층,남동향,"81/59m², 1/13층, 남동향",부동산뱅크 제공,25.07.09,8,2025-07-02 10:53:59,정릉꿈에그린,서울특별시 성북구 정릉동 1037,81.41/59.63,72500.0,75500.0,80500.0,미소공인,02-3292-4989,4500.0,6.21,정릉꿈에그린,81
2025-07-13 20:40:40,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남서향,"110/84m², 1/20층, 남서향",부동산써브 제공,25.06.25,12,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:40:40,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남서향,"110/84m², 1/20층, 남서향",부동산뱅크 제공,25.06.17,37,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:40:40,정릉스카이쌍용 102동,587,서울시,성북구,정릉동,110/84,"6억 4,000",64000.0,1/20층,남향,"110/84m², 1/20층, 남향",부동산뱅크 제공,25.06.24,24,2025-07-02 10:54:39,정릉스카이쌍용,서울특별시 성북구 정릉동 1014,110.93/84.19,68500.0,71000.0,73000.0,대림공인,02-909-2224,4500.0,6.57,정릉스카이쌍용,110
2025-07-13 20:53:16,중앙하이츠빌2단지 209동,11638,서울시,성북구,정릉동,107A/84,"6억 5,000",65000.0,1/14층,남향,"107A/84m², 1/14층, 남향",매경부동산 제공,25.06.18,65,2025-07-02 10:57:34,중앙하이츠빌2단지,서울특별시 성북구 정릉동 435,107.01A/84.95,69000.0,72000.0,74500.0,하늘공인,02-909-5588,4000.0,5.8,중앙하이츠빌2단지,107A
2025-07-13 20:53:16,중앙하이츠빌2단지 209동,11638,서울시,성북구,정릉동,107A/84,"6억 5,000",65000.0,1/14층,남향,"107A/84m², 1/14층, 남향",매경부동산 제공,25.07.11,9,2025-07-02 10:57:34,중앙하이츠빌2단지,서울특별시 성북구 정릉동 435,107.01A/84.95,69000.0,72000.0,74500.0,하늘공인,02-909-5588,4000.0,5.8,중앙하이츠빌2단지,107A
2025-07-13 20:05:07,동아에코빌 114동,3425,서울시,성북구,상월곡동,87A/59,"5억 6,000",56000.0,,남향,"87A/59m², 저/23층, 남향",한국공인중개사협회 제공,,121,2025-07-02 10:43:48,동아에코빌,서울특별시 성북구 상월곡동 101,87.96A/59.95,59500.0,62000.0,64750.0,탑공인,02-917-1199,3500.0,5.88,동아에코빌,87A
2025-07-13 20:05:07,동아에코빌 114동,3425,서울시,성북구,상월곡동,87A/59,"5억 6,000",56000.0,1/23층,남향,"87A/59m², 1/23층, 남향",부동산포스 제공,25.06.23,90,2025-07-02 10:43:48,동아에코빌,서울특별시 성북구 상월곡동 101,87.96A/59.95,59500.0,62000.0,64750.0,탑공인,02-917-1199,3500.0,5.88,동아에코빌,87A
2025-07-13 19:53:41,"한신,한진 112동",582,서울시,성북구,돈암동,183/152,"9억 3,000",93000.0,4/18층,남동향,"183/152m², 4/18층, 남동향",부동산써브 제공,25.06.26,358,2025-07-02 10:36:39,"한신,한진",서울특별시 성북구 돈암동 609-1,183.29/152.25,96500.0,105000.0,110000.0,정보없음,정보없음,3500.0,3.63,"한신,한진",183
2025-07-13 19:36:29,신안파크 1동,577,서울시,성북구,길음동,84/68,4억,40004.0,7/13층,남향,"84/68m², 7/13층, 남향",한국공인중개사협회 제공,,50,2025-07-02 10:32:50,신안파크,서울특별시 성북구 길음동 635-168,84.57/68.14,43000.0,45000.0,47000.0,탑(02-919-9191)공인,02-919-9191,2996.0,6.97,신안파크,84
2025-07-13 20:51:41,정릉힐스테이트1차 202동,19629,서울시,성북구,정릉동,109A/84,"7억 1,000",71000.0,1/14층,남향,"109A/84m², 1/14층, 남향",부동산뱅크 제공,25.07.03,23,2025-07-02 10:57:02,정릉힐스테이트1차,서울특별시 성북구 정릉동 1030,109.28A/84.91,73500.0,75000.0,78000.0,부동산세상공인,02-943-8855,2500.0,3.4,정릉힐스테이트1차,109A
2025-07-13 21:18:23,월곡두산위브 114동,2990,서울시,성북구,하월곡동,109NS/84,"7억 8,000",78000.0,,남향,"109NS/84m², 저/20층, 남향",알터 제공,25.07.07,218,2025-07-02 11:05:14,월곡두산위브,서울특별시 성북구 하월곡동 222,109.94NS/84.84,80500.0,83500.0,85000.0,까치공인,02-919-6600,2500.0,3.11,월곡두산위브,109NS
2025-07-13 20:51:41,정릉힐스테이트1차 202동,19629,서울시,성북구,정릉동,109A/84,"7억 1,000",71000.0,1/14층,남향,"109A/84m², 1/14층, 남향",부동산뱅크 제공,25.07.12,9,2025-07-02 10:57:02,정릉힐스테이트1차,서울특별시 성북구 정릉동 1030,109.28A/84.91,73500.0,75000.0,78000.0,부동산세상공인,02-943-8855,2500.0,3.4,정릉힐스테이트1차,109A
2025-07-13 20:51:41,정릉힐스테이트1차 202동,19629,서울시,성북구,정릉동,109A/84,"7억 1,000",71000.0,1/14층,남향,"109A/84m², 1/14층, 남향",부동산써브 제공,25.06.28,29,2025-07-02 10:57:02,정릉힐스테이트1차,서울특별시 성북구 정릉동 1030,109.28A/84.91,73500.0,75000.0,78000.0,부동산세상공인,02-943-8855,2500.0,3.4,정릉힐스테이트1차,109A
2025-07-13 20:51:41,정릉힐스테이트1차 202동,19629,서울시,성북구,정릉동,109A/84,"7억 1,000",71000.0,1/14층,남향,"109A/84m², 1/14층, 남향",부동산뱅크 제공,25.07.09,15,2025-07-02 10:57:02,정릉힐스테이트1차,서울특별시 성북구 정릉동 1030,109.28A/84.91,73500.0,75000.0,78000.0,부동산세상공인,02-943-8855,2500.0,3.4,정릉힐스테이트1차,109A
2025-07-13 20:50:36,정릉한일유앤아이 101동,24374,서울시,성북구,정릉동,110/84,"6억 2,000",62000.0,6/14층,동향,"110/84m², 6/14층, 동향",부동산뱅크 제공,25.07.07,4,2025-07-02 10:56:34,정릉한일유앤아이,서울특별시 성북구 정릉동 1029,110.24/84.99,64500.0,67500.0,69500.0,다와공인,02-913-2700,2500.0,3.88,정릉한일유앤아이,110
