네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-14 09:00:39,DMC센트럴자이 304동,134321,서울시,은평구,증산동,112C/84,"14억 3,000",143000.0,,남서향,"112C/84m², 저/27층, 남서향",부동산써브 제공,25.07.08,106,2025-07-02 16:18:03,DMC센트럴자이,서울특별시 은평구 증산동 258,112.50C/84.92,153000.0,158000.0,162500.0,자이부자(단지내02-304-5555)공인,02-304-5555,10000.0,6.54,DMC센트럴자이,112C
2025-07-14 09:00:39,DMC센트럴자이 303동,134321,서울시,은평구,증산동,112C/84,"14억 4,000",144000.0,,남서향,"112C/84m², 저/27층, 남서향",알터 제공,25.06.18,273,2025-07-02 16:18:03,DMC센트럴자이,서울특별시 은평구 증산동 258,112.50C/84.92,153000.0,158000.0,162500.0,자이부자(단지내02-304-5555)공인,02-304-5555,9000.0,5.88,DMC센트럴자이,112C
2025-07-14 07:36:25,북한산힐스테이트1차 1109동,24199,서울시,은평구,불광동,112A/84,"8억 1,000",81000.0,,동향,"112A/84m², 저/12층, 동향",텐컴즈 제공,25.07.10,50,2025-07-02 15:39:00,북한산힐스테이트1차,서울특별시 은평구 불광동 635,112.80A/84.73,86000.0,89000.0,93000.0,롯데공인,02-384-3300,5000.0,5.81,북한산힐스테이트1차,112A
2025-07-14 07:36:25,북한산힐스테이트1차 1109동,24199,서울시,은평구,불광동,112A/84,"8억 1,000",81000.0,,동향,"112A/84m², 저/12층, 동향",부동산뱅크 제공,25.07.08,65,2025-07-02 15:39:00,북한산힐스테이트1차,서울특별시 은평구 불광동 635,112.80A/84.73,86000.0,89000.0,93000.0,롯데공인,02-384-3300,5000.0,5.81,북한산힐스테이트1차,112A
2025-07-14 07:36:25,북한산힐스테이트1차 1109동,24199,서울시,은평구,불광동,112A/84,"8억 1,000",81000.0,,동향,"112A/84m², 저/12층, 동향",부동산114 제공,25.07.05,88,2025-07-02 15:39:00,북한산힐스테이트1차,서울특별시 은평구 불광동 635,112.80A/84.73,86000.0,89000.0,93000.0,롯데공인,02-384-3300,5000.0,5.81,북한산힐스테이트1차,112A
2025-07-14 07:35:15,북한산현대힐스테이트3차 3401동,26191,서울시,은평구,불광동,110A/84,"8억 5,000",85000.0,2/15층,남서향,"110A/84m², 2/15층, 남서향",부동산써브 제공,25.06.16,147,2025-07-02 15:38:46,북한산현대힐스테이트3차,서울특별시 은평구 불광동 641,110.67A탑층/84.96,90000.0,96000.0,100000.0,북한산힐스공인,02-388-3030,5000.0,5.56,북한산현대힐스테이트3차,110A
2025-07-14 07:36:25,북한산힐스테이트1차 1109동,24199,서울시,은평구,불광동,112A/84,"8억 1,000",81000.0,,동향,"112A/84m², 저/12층, 동향",알터 제공,25.07.03,96,2025-07-02 15:39:00,북한산힐스테이트1차,서울특별시 은평구 불광동 635,112.80A/84.73,86000.0,89000.0,93000.0,롯데공인,02-384-3300,5000.0,5.81,북한산힐스테이트1차,112A
2025-07-14 07:36:25,북한산힐스테이트1차 1109동,24199,서울시,은평구,불광동,112A/84,"8억 1,000",81000.0,,동향,"112A/84m², 저/12층, 동향",부동산뱅크 제공,25.07.02,97,2025-07-02 15:39:00,북한산힐스테이트1차,서울특별시 은평구 불광동 635,112.80A/84.73,86000.0,89000.0,93000.0,롯데공인,02-384-3300,5000.0,5.81,북한산힐스테이트1차,112A
2025-07-14 07:55:29,미성 1동,783,서울시,은평구,신사동,85/63,"4억 9,000",49000.0,,남서향,"85/63m², 저/15층, 남서향",매경부동산 제공,25.07.09,30,2025-07-02 15:48:28,미성,서울특별시 은평구 신사동 140-1,85.76/63.53,54000.0,56500.0,58000.0,조은공인,02-305-8945,5000.0,9.26,미성,85
2025-07-14 07:36:25,북한산힐스테이트1차 1109동,24199,서울시,은평구,불광동,112A/84,"8억 1,000",81000.0,,동향,"112A/84m², 저/12층, 동향",부동산써브 제공,25.07.04,93,2025-07-02 15:39:00,북한산힐스테이트1차,서울특별시 은평구 불광동 635,112.80A/84.73,86000.0,89000.0,93000.0,롯데공인,02-384-3300,5000.0,5.81,북한산힐스테이트1차,112A
