네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-17 03:56:03,송도자이하버뷰2단지 203동,27421,인천시,연수구,송도동,196/147,15억,150015.0,,남동향,"196/147m², 저/26층, 남동향",한경부동산 제공,25.07.04,94,2025-07-03 00:24:01,송도자이하버뷰2단지,인천광역시 연수구 송도동 19-7,196.11/147.65,157500.0,167500.0,177500.0,정보없음,정보없음,7485.0,4.75,송도자이하버뷰2단지,196
2025-07-17 04:07:05,송도푸르지오하버뷰 106동,27147,인천시,연수구,송도동,191A/150,13억,130013.0,,남서향,"191A/150m², 저/38층, 남서향",매경부동산 제공,25.06.25,231,2025-07-03 00:25:56,송도푸르지오하버뷰,인천광역시 연수구 송도동 19-5,191.53A/150.29,135000.0,150000.0,160000.0,정보없음,정보없음,4987.0,3.69,송도푸르지오하버뷰,191A
2025-07-17 04:07:05,송도푸르지오하버뷰 106동,27147,인천시,연수구,송도동,191A/150,13억,130013.0,6/38층,남서향,"191A/150m², 6/38층, 남서향",매경부동산 제공,25.07.10,29,2025-07-03 00:25:56,송도푸르지오하버뷰,인천광역시 연수구 송도동 19-5,191.53A/150.29,135000.0,150000.0,160000.0,정보없음,정보없음,4987.0,3.69,송도푸르지오하버뷰,191A
2025-07-17 04:07:05,송도푸르지오하버뷰 106동,27147,인천시,연수구,송도동,191A/150,13억,130013.0,,남서향,"191A/150m², 저/38층, 남서향",매경부동산 제공,25.06.30,285,2025-07-03 00:25:56,송도푸르지오하버뷰,인천광역시 연수구 송도동 19-5,191.53A/150.29,135000.0,150000.0,160000.0,정보없음,정보없음,4987.0,3.69,송도푸르지오하버뷰,191A
2025-07-17 04:07:05,송도푸르지오하버뷰 106동,27147,인천시,연수구,송도동,191A/150,13억,130013.0,6/38층,남서향,"191A/150m², 6/38층, 남서향",매경부동산 제공,25.06.27,152,2025-07-03 00:25:56,송도푸르지오하버뷰,인천광역시 연수구 송도동 19-5,191.53A/150.29,135000.0,150000.0,160000.0,정보없음,정보없음,4987.0,3.69,송도푸르지오하버뷰,191A
2025-07-17 04:07:05,송도푸르지오하버뷰 106동,27147,인천시,연수구,송도동,191A/150,13억,130013.0,,남서향,"191A/150m², 저/38층, 남서향",부동산렛츠 제공,25.06.24,245,2025-07-03 00:25:56,송도푸르지오하버뷰,인천광역시 연수구 송도동 19-5,191.53A/150.29,135000.0,150000.0,160000.0,정보없음,정보없음,4987.0,3.69,송도푸르지오하버뷰,191A
2025-07-17 04:07:05,송도푸르지오하버뷰 106동,27147,인천시,연수구,송도동,191A/150,13억,130013.0,6/38층,남서향,"191A/150m², 6/38층, 남서향",부동산렛츠 제공,25.07.10,23,2025-07-03 00:25:56,송도푸르지오하버뷰,인천광역시 연수구 송도동 19-5,191.53A/150.29,135000.0,150000.0,160000.0,정보없음,정보없음,4987.0,3.69,송도푸르지오하버뷰,191A
2025-07-17 03:54:00,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,,남서향,"196/147m², 저/25층, 남서향",매경부동산 제공,25.06.26,285,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:54:00,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,2/25층,남동향,"196/147m², 2/25층, 남동향",부동산렛츠 제공,25.06.26,220,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:54:00,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,2/25층,남동향,"196/147m², 2/25층, 남동향",부동산렛츠 제공,25.07.02,118,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:53:59,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,2/25층,남동향,"196/147m², 2/25층, 남동향",부동산렛츠 제공,25.07.16,2,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:54:00,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,2/25층,남향,"196/147m², 2/25층, 남향",매경부동산 제공,25.06.23,258,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:54:00,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,,남동향,"196/147m², 저/25층, 남동향",매경부동산 제공,25.06.30,242,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:54:00,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,2/25층,남서향,"196/147m², 2/25층, 남서향",한경부동산 제공,25.06.23,256,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:54:00,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,2/25층,남동향,"196/147m², 2/25층, 남동향",매경부동산 제공,25.06.26,194,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
2025-07-17 03:53:59,송도자이하버뷰1단지 103동,27143,인천시,연수구,송도동,196/147,15억,150015.0,2/25층,남서향,"196/147m², 2/25층, 남서향",부동산렛츠 제공,25.07.16,12,2025-07-03 00:23:44,송도자이하버뷰1단지,인천광역시 연수구 송도동 19-6,196.32/147.65,155000.0,167500.0,175500.0,정보없음,정보없음,4985.0,3.22,송도자이하버뷰1단지,196
