네이버_수집일시,네이버_단지명,네이버_단지코드,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",매경부동산 제공,25.07.04,5,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,,동향,"130/116m², 저/6층, 동향",부동산114 제공,25.07.10,6,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",부동산써브 제공,25.07.08,8,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",부동산써브 제공,25.07.05,9,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",부동산써브 제공,25.07.10,1,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",매경부동산 제공,25.07.05,10,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",매경부동산 제공,25.07.04,4,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,남동향,"130/116m², 2/6층, 남동향",부동산써브 제공,25.07.05,3,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",매경부동산 제공,25.07.07,2,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",부동산써브 제공,25.07.03,13,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 00:41:21,한진 1동,104663,서울시,노원구,공릉동,130/116,5억,50005.0,2/6층,동향,"130/116m², 2/6층, 동향",텐컴즈 제공,25.07.05,11,2025-07-02 03:24:26,한진,서울특별시 노원구 공릉동 408-23,130.19/116.59,58300.0,60800.0,63000.0,정보없음,정보없음,8295.0,14.23,한진,130
2025-07-13 03:23:28,한신동성 6동,1117,서울시,노원구,하계동,132/112,"8억 9,000",89000.0,1/15층,남향,"132/112m², 1/15층, 남향",부동산써브 제공,25.07.07,61,2025-07-02 04:07:45,한신동성,서울특별시 노원구 하계동 256-5,132.66/112.24,96000.0,100000.0,105000.0,한솔공인,02-977-7744,7000.0,7.29,한신동성,132
2025-07-13 03:23:27,한신동성 6동,1117,서울시,노원구,하계동,132/112,"8억 9,000",89000.0,1/15층,남향,"132/112m², 1/15층, 남향",매경부동산 제공,25.07.11,34,2025-07-02 04:07:45,한신동성,서울특별시 노원구 하계동 256-5,132.66/112.24,96000.0,100000.0,105000.0,한솔공인,02-977-7744,7000.0,7.29,한신동성,132
2025-07-13 03:23:27,한신동성 6동,1117,서울시,노원구,하계동,132/112,"8억 9,000",89000.0,1/15층,남향,"132/112m², 1/15층, 남향",부동산뱅크 제공,25.07.08,47,2025-07-02 04:07:45,한신동성,서울특별시 노원구 하계동 256-5,132.66/112.24,96000.0,100000.0,105000.0,한솔공인,02-977-7744,7000.0,7.29,한신동성,132
2025-07-13 03:23:27,한신동성 6동,1117,서울시,노원구,하계동,132/112,"8억 9,000",89000.0,1/15층,남향,"132/112m², 1/15층, 남향",아실 제공,25.07.12,2,2025-07-02 04:07:45,한신동성,서울특별시 노원구 하계동 256-5,132.66/112.24,96000.0,100000.0,105000.0,한솔공인,02-977-7744,7000.0,7.29,한신동성,132
2025-07-13 03:23:28,한신동성 6동,1117,서울시,노원구,하계동,132/112,"8억 9,000",89000.0,1/15층,남동향,"132/112m², 1/15층, 남동향",텐컴즈 제공,25.07.07,94,2025-07-02 04:07:45,한신동성,서울특별시 노원구 하계동 256-5,132.66/112.24,96000.0,100000.0,105000.0,한솔공인,02-977-7744,7000.0,7.29,한신동성,132
