네이버_수집일시,네이버_단지명,네이버_시도,네이버_시군구,네이버_읍면동,네이버_공급면적,네이버_매매가,네이버_매매가_숫자,네이버_층정보,네이버_방향,네이버_상세정보,네이버_부동산사무소,네이버_확인일자,네이버_매물순번,KB_수집일시,KB_단지명,KB_주소,KB_공급면적,KB_하위평균,KB_일반평균,KB_상위평균,KB_부동산사무소,KB_전화번호,가격차이_만원,가격차이_비율,정규화단지명,공급면적_숫자
2025-07-10 13:13:14,청평세양청마루 103동,경기도,가평군,청평면,110/84,"2억 1,500",21500.0,,남향,"110/84m², 저/15층, 남향",한국공인중개사협회 제공,,25,2025-07-01 18:27:11,청평세양청마루,경기도 가평군 청평면 472,110.28/84.99,23000.0,24000.0,25500.0,행운공인,031-584-8484,1500.0,6.52,청평세양청마루,110
2025-07-10 13:13:14,청평세양청마루 103동,경기도,가평군,청평면,110/84,"2억 1,500",21500.0,,남동향,"110/84m², 저/15층, 남동향",매경부동산 제공,25.07.07,12,2025-07-01 18:27:11,청평세양청마루,경기도 가평군 청평면 472,110.28/84.99,23000.0,24000.0,25500.0,행운공인,031-584-8484,1500.0,6.52,청평세양청마루,110
2025-07-10 13:12:13,청평경남아너스빌 101동,경기도,가평군,청평면,110/84,2억 500,20500.0,,남향,"110/84m², 저/14층, 남향",매경부동산 제공,25.06.12,33,2025-07-01 18:26:26,청평경남아너스빌,경기도 가평군 청평면 306,110.29/84.88,22000.0,22750.0,23500.0,호반공인,031-585-7947,1500.0,6.82,청평경남아너스빌,110
2025-07-10 13:12:13,청평경남아너스빌 101동,경기도,가평군,청평면,110/84,2억 500,20500.0,,남동향,"110/84m², 저/14층, 남동향",매경부동산 제공,25.07.05,7,2025-07-01 18:26:26,청평경남아너스빌,경기도 가평군 청평면 306,110.29/84.88,22000.0,22750.0,23500.0,호반공인,031-585-7947,1500.0,6.82,청평경남아너스빌,110
2025-07-10 13:06:46,가평코아루 102동,경기도,가평군,가평읍,112/84,"2억 6,000",26000.0,3/20층,남동향,"112/84m², 3/20층, 남동향",부동산써브 제공,25.06.27,11,2025-07-01 18:20:46,가평코아루,경기도 가평군 가평읍 1053,112.05/84.75,27000.0,28000.0,29800.0,가평이편한부동산공인,031-585-8945,1000.0,3.7,가평코아루,112
2025-07-10 13:11:06,이안지안스청평 102동,경기도,가평군,청평면,93/70,"2억 1,000",21000.0,,남향,"93/70m², 중/18층, 남향",매경부동산 제공,25.06.26,32,2025-07-01 18:25:25,이안지안스청평,경기도 가평군 청평면 657-1,93.08/70.33,22000.0,23000.0,25000.0,골든트리공인,031-584-2998,1000.0,4.55,이안지안스청평,93
2025-07-10 13:13:14,청평세양청마루 106동,경기도,가평군,청평면,110/84,"2억 2,000",22000.0,,남서향,"110/84m², 중/15층, 남서향",매경부동산 제공,25.06.26,16,2025-07-01 18:27:11,청평세양청마루,경기도 가평군 청평면 472,110.28/84.99,23000.0,24000.0,25500.0,행운공인,031-584-8484,1000.0,4.35,청평세양청마루,110
2025-07-10 13:12:13,청평경남아너스빌 101동,경기도,가평군,청평면,110/84,"2억 1,000",21000.0,,남향,"110/84m², 저/14층, 남향",매경부동산 제공,25.06.26,26,2025-07-01 18:26:26,청평경남아너스빌,경기도 가평군 청평면 306,110.29/84.88,22000.0,22750.0,23500.0,호반공인,031-585-7947,1000.0,4.55,청평경남아너스빌,110
2025-07-10 13:12:13,청평경남아너스빌 103동,경기도,가평군,청평면,110/84,"2억 1,000",21000.0,,남동향,"110/84m², 중/14층, 남동향",매경부동산 제공,25.07.05,19,2025-07-01 18:26:26,청평경남아너스빌,경기도 가평군 청평면 306,110.29/84.88,22000.0,22750.0,23500.0,호반공인,031-585-7947,1000.0,4.55,청평경남아너스빌,110
2025-07-10 13:12:13,청평경남아너스빌 103동,경기도,가평군,청평면,110/84,"2억 1,000",21000.0,,남동향,"110/84m², 중/14층, 남동향",매경부동산 제공,25.07.07,15,2025-07-01 18:26:26,청평경남아너스빌,경기도 가평군 청평면 306,110.29/84.88,22000.0,22750.0,23500.0,호반공인,031-585-7947,1000.0,4.55,청평경남아너스빌,110
